id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
13871,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,2d7d59ee-0cc7-44b4-ab98-5ab01eeeeb91,2019-12-21T15:59:45,NA,NA,Community Member,Mangueirão,Spouse,F,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,0,0,0,0,,Independently,,3-4 per week,3-4 per week,Declined a lot,1,1,0,0,0,0,0,Own,Declines a lot,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,0,1,1,0,0,0,0,NA,NA,NA,0,NA,0,0,1,alimentaçao,Tight,2,2,2,3,3,3,2,2,5,Neither,-1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,0,0,,Neither,Neither,National Government,,NA,NA,NA,NA,NA,,Sometimes,OK,Often,0,,0,Uncertain,Few,1,2,2,1,NA,NA,2,2,5,,NA,NA,,NA,NA,,NA,15,60,350,6,50,6,50,Slightly worse,Neither,43,10,100,With great difficulty,Both,1,47,NA,NA,NA,NA,,,,,,,,,,,Unknown,Permitted,Permitted,,,NA
13872,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,ead31c9d-ae2a-4093-983e-ce641e65184d,2019-12-21T15:59:47,NA,NA,Community Member,Mangueirão,Household head,,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,3,0,0,0,0,0,,Independently,,3-4 per week,3-4 per week,Declined slightly,1,1,0,0,0,0,0,Own,Declines a lot,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,0,1,0,0,NA,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,2,1,2,2,2,1,2,2,4,Neither,-1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,-1,,NA,NA,-1,Neither,,No restrictions,0,0,0,0,0,0,,Neither,Neither,National Government,No punishment,2,5,2,2,2,Unsure,Rarely,OK,Often,0,,0,Uncertain,Few,1,1,3,3,NA,1,2,3,5,,NA,NA,,NA,NA,,NA,15,20,388,9,30,0,0,Much worse,Slightly worse,50,20,40,With difficulty,Both,1,57,NA,NA,NA,NA,Permitted,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Unknown,Unknown,Not permitted,Unknown,Unknown,Unknown,Unknown,Unknown,,NA
13873,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,277d95d7-b2d3-4a23-b22d-47178b8a6520,2019-12-21T15:59:49,NA,NA,Community Member,Mangueirão,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,0,0,0,servente na escola.,Independently,,3-4 per week,3-4 per week,Declined a lot,1,1,0,0,0,0,0,Own,Declines a lot,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,0,1,1,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,3,1,2,2,3,1,2,1,5,Neither,0,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,-1,,NA,NA,-1,Neither,0,No restrictions,0,0,0,0,0,0,,Agree,Agree,National Government,No punishment,0,2,2,3,3,Unsure,Sometimes,OK,Often,0,,0,Uncertain,Few,2,1,2,2,NA,1,2,2,5,,NA,NA,,NA,NA,,NA,15,68,600,9,38,0,0,Much worse,Much worse,120,10,50,With difficulty,Both,1,53,NA,NA,NA,NA,Permitted,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,,Permitted,Permitted,Permitted,Permitted,Unknown,,NA
13874,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,65ca941a-e1fb-4edf-afac-96cea424e304,2019-12-21T15:59:43,NA,NA,Community Member,Mangueirão,Spouse,F,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,0,0,0,0,,Independently,,3-4 per week,3-4 per week,Declined a lot,1,1,0,0,0,0,0,Own,Declines a lot,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,1,Alimentaçao,Tight,3,1,2,1,1,2,3,2,5,Neither,-1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,medio,1,1,-1,Neither,0,No restrictions,0,0,0,0,0,0,,Neither,Neither,National Government,No punishment,5,3,2,3,2,Unsure,Never,Good,Often,0,,0,Uncertain,Few,1,2,2,2,NA,3,2,2,4,,NA,NA,,NA,NA,,NA,12,20,250,6,80,8,50,Much worse,Much worse,40,30,50,With difficulty,Both,1,48,NA,NA,NA,NA,Permitted,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Unknown,Unknown,Permitted,Unknown,Permitted,Permitted,Permitted,Unknown,,NA
13875,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,57ace634-c488-45e2-923b-f84d9878f463,2019-12-21T15:53:44,NA,NA,Surveyor,Mangueirão,Child,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,7 per week,7 per week,Stayed the same,NA,NA,NA,NA,NA,NA,NA,Own,Declines slightly,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,5,3,5,4,5,1,5,5,5,Neither,0,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,pequenos,0,0,-1,Neither,0,Don't know,1,1,1,0,1,0,,Agree,Agree,National Government,Severe,2,0,5,1,0,Unsure,Rarely,Rather bad,Sometimes,1,Almost every month,0,Confident not,More than few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,NA,80,1600,24,80,NA,NA,,,300,0,120,With difficulty,Both,1,3,NA,NA,NA,NA,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Not permitted,Not permitted,Permitted,Permitted,Permitted,Permitted,,,NA
13876,BRA,Pará,Viseu,NA,-1.174421,-46.221081,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,a7b606e4-91f6-4298-9e5c-030222d11f3b,2019-12-21T15:55:13,NA,NA,Surveyor,Fazenda Real,Household head,M,Católico,,1,tamichira,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,1-2 per week,1-2 per week,Declined a lot,0,0,1,1,0,0,0,Own,Declines a lot,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,4,4,4,4,3,2,2,2,Disagree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,8,,NA,NA,NA,NA,1,1,,Agree,Agree,Fisheries Management Body,,NA,NA,NA,NA,NA,,Sometimes,Good,Often,1,Some months,1,Confident not,More than few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,14,50,500,0,0,0,0,Slightly worse,,35,0,120,With great difficulty,Myself,1,2,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Unknown,,,NA
13877,BRA,Pará,Viseu,NA,-1.174421,-46.221081,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,2f698c12-b6c2-445f-908c-0b60b80ab913,2019-12-21T15:55:16,NA,NA,Surveyor,Fazenda Real,Household head,F,Católico,,0,,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,1-2 per week,1-2 per week,Declined slightly,1,1,1,0,0,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,1,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Insufficient,4,2,4,4,4,4,4,2,2,Disagree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,8,,NA,NA,NA,NA,1,1,,Agree,Agree,No enforcement system,,NA,NA,NA,NA,NA,,Rarely,Rather bad,Sometimes,0,,0,Uncertain,More than few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,10,25,500,0,0,0,0,Neither,Neither,40,0,40,With difficulty,Both,1,2,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Unknown,,,NA
13878,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,913f2dfc-9d6f-4c4c-85a2-549418fc9603,2019-12-21T15:55:21,NA,NA,Surveyor,Mangueirão,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,3-4 per week,3-4 per week,Declined slightly,0,0,1,0,0,0,0,Own,Declines slightly,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,2,2,4,3,3,2,2,2,Disagree,1,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,9,,NA,NA,NA,NA,1,1,,Neither,Neither,No enforcement system,,NA,NA,NA,NA,NA,,Rarely,Rather bad,Sometimes,0,,0,Confident not,More than few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,1,60,NA,0,0,0,0,Slightly worse,Slightly worse,90,0,300,With difficulty,Myself,1,3,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Unknown,,,NA
13879,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,96fe3103-d128-46ba-a1c7-1ac87dbb335e,2019-12-21T15:55:18,NA,NA,Surveyor,Mangueirão,Household head,F,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,0,0,0,0,,Independently,,1-2 per week,5-6 per week,Declined slightly,0,0,1,0,0,0,0,Own,Declines a lot,1,0,0,0,1,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,4,2,4,4,4,2,2,2,Disagree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,10,,NA,NA,NA,NA,1,1,,Agree,Agree,No enforcement system,,NA,NA,NA,NA,NA,,Rarely,Good,Sometimes,1,One or two months,0,Confident not,More than few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,20,90,700,0,0,0,0,Slightly worse,Slightly worse,85,20,300,With difficulty,Myself,1,3,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Unknown,,,NA
13880,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,4d2698fb-8b0d-48b1-9089-3002899a5ba2,2019-12-21T15:55:25,NA,NA,Surveyor,Mangueirão,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,1-2 per week,1-2 per week,Declined slightly,NA,NA,NA,NA,NA,NA,NA,Own,Declines slightly,1,0,1,1,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,2,2,4,3,4,2,2,2,Disagree,1,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,8,,NA,NA,NA,NA,1,1,,Agree,Agree,No enforcement system,,NA,NA,NA,NA,NA,,Often,Rather bad,Sometimes,0,,0,Confident not,More than few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,1,20,950,0,0,0,0,Slightly worse,Slightly worse,30,40,400,With difficulty,Myself,1,2,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Unknown,,,NA
13881,BRA,Pará,Viseu,NA,-1.18834,-46.139796,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,9d59e8ea-d2cf-4c13-a49f-db44d4e0c355,2019-12-21T15:55:22,NA,NA,Surveyor,Mangueirão,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,0,0,0,0,,Independently,,1-2 per week,7 per week,Declined slightly,0,0,1,0,0,0,0,Own,Declines a lot,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,2,2,4,4,4,4,4,2,2,Disagree,0,1,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,5cm,1,0,1,Disagree,7,No restrictions,1,1,1,1,1,1,,Agree,Agree,No enforcement system,Weak,6,9,0,0,0,Yes,Rarely,Rather bad,Sometimes,1,One or two months,0,Confident not,More than few per week,2,4,4,4,NA,4,4,4,4,,NA,NA,,NA,NA,,NA,30,60,600,0,0,0,0,Slightly worse,,75,0,300,With difficulty,Both,1,3,NA,NA,NA,NA,Permitted,Unknown,Unknown,Permitted,Permitted,Unknown,Not permitted,Not permitted,Not permitted,Permitted,Permitted,Permitted,Unknown,Unknown,,NA
13882,BRA,Pará,Viseu,NA,-1.087231,-46.341484,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,c9c56600-4146-4dec-8837-61a5a5ae8ee1,2019-12-21T15:56:04,NA,NA,Surveyor,Fernandes Belo,Household head,M,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,1-2 per week,7 per week,Declined slightly,0,0,1,0,NA,0,0,Collective,Declines slightly,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,NA,,NA,0,0,0,0,0,,1,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Sufficient,2,3,2,4,3,3,4,3,3,Agree,0,0,1,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,NA,NA,Agree,,No restrictions,1,1,1,NA,NA,1,,Disagree,,No enforcement system,Moderate,1,NA,NA,10,NA,No,Never,Good,Sometimes,1,Some months,1,Confident not,Few per week,2,4,4,4,NA,3,3,3,4,,NA,NA,,NA,NA,,NA,30,0,600,NA,NA,NA,NA,Neither,Neither,150,0,0,Fairly easy,Myself,1,3,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Permitted,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,NA
13883,BRA,Pará,Viseu,NA,-1.087231,-46.341484,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,e7aed27a-09b8-4c59-a76b-fd64a3fcd3a6,2019-12-21T15:56:07,NA,NA,Surveyor,Fernandes Belo,Household head,F,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,NA,NA,NA,,Independently,,5-6 per week,7 per week,Declined a lot,0,1,1,0,0,0,0,Own,Declines slightly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,NA,1,0,0,0,0,,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,3,4,2,3,3,4,4,3,Agree,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,0,0,,Agree,Agree,No enforcement system,,NA,NA,NA,NA,NA,,Never,OK,Often,1,Some months,1,High chance,Few per week,2,2,2,4,NA,NA,4,2,4,,NA,NA,,NA,NA,,NA,4,20,250,NA,NA,NA,NA,Neither,Slightly better,190,0,100,With great difficulty,Myself,1,3,NA,NA,NA,NA,,,,,,,,,,,Unknown,Unknown,Unknown,,,NA
13884,BRA,Pará,Viseu,NA,-1.087231,-46.341484,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,0df10e92-7aec-4185-8fe9-28d8b1552c28,2019-12-21T15:56:11,NA,NA,Surveyor,Fernandes Belo,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,NA,NA,NA,,Independently,,5-6 per week,7 per week,Declined a lot,0,1,0,0,0,0,0,Own,Declines a lot,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,NA,,NA,0,0,0,0,0,,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,3,3,2,4,4,3,2,1,4,Agree,0,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,0,1,,Disagree,Disagree,No enforcement system,,NA,NA,NA,NA,NA,,Sometimes,OK,Sometimes,1,Almost every month,0,Confident not,More than few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,12,50,300,NA,NA,NA,NA,Slightly worse,Slightly worse,240,0,200,With difficulty,Both,1,3,NA,NA,NA,NA,,,,,,,,,,,Not permitted,Unknown,Unknown,,,NA
13885,BRA,Pará,Viseu,NA,-1.087231,-46.341484,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,c5aee0ca-b390-4b7c-b544-2e691e4d1a5b,2019-12-21T15:56:13,NA,NA,Surveyor,Fernandes Belo,Household head,M,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,NA,NA,NA,cuida das plantas,Independently,,1-2 per week,1-2 per week,Declined slightly,0,1,1,0,0,0,1,Collective,Stays the same,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,3,3,4,4,3,4,4,3,Agree,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,1,1,Ajudar os pescadores pobres,Agree,Agree,No enforcement system,,NA,NA,NA,NA,NA,,Often,Rather bad,Often,1,Almost every month,1,Confident not,More than few per week,4,4,4,5,NA,NA,4,4,5,,NA,NA,,NA,NA,,NA,14,10,150,NA,NA,NA,NA,Neither,Slightly better,200,0,0,With difficulty,Myself,1,3,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Unknown,,,NA
13886,BRA,Pará,Viseu,NA,-1.087231,-46.341484,RESEX Gurupi-Piriá,74081,NA,NA,NA,brazil1@rare.org,cb060c01-d3da-4e25-8a15-9f5dad44f5cf,2019-12-21T15:56:09,NA,NA,Surveyor,Fernandes Belo,Household head,F,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empregada doméstica,NA,NA,3,3,NA,NA,NA,NA,lavoura,Independently,,1-2 per week,1-2 per week,Declined a lot,0,0,1,0,0,0,0,Own,Declines slightly,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Sufficient,2,1,4,4,4,3,2,2,3,Disagree,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,0,0,,Disagree,Disagree,Other,,NA,NA,NA,NA,NA,,Never,OK,Sometimes,1,Some months,1,Confident not,More than few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,16,10,200,NA,NA,NA,NA,Slightly better,Slightly better,130,0,30,With difficulty,Myself,1,3,NA,NA,NA,NA,,,,,,,,,,,Unknown,Unknown,Unknown,,,NA
