id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
119,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,853e7f95-133d-4873-97c8-c98e759f2c2b,NA,NA,NA,RARE,Zavora,Household head,M,Christian,,0,,1,2,5,NA,NA,12,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,More than 1-2 times per week,6 times per week,Improved slightly,1,0,0,0,0,0,0,Own,Improves slightly,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,3,3,4,4,3,3,Strongly agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,garoupa. tamanho mínimo,1,1,0,Agree,Strongly agree,With authorization,1,1,1,1,1,1,Recuperação do stock de peixe no mar.,Agree,Agree,National Government,No punishment,0,0,0,0,0,Yes,Sometimes,Good,Sometimes,0,,0,Confident not,Few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,25,200,10000,NA,NA,NA,NA,Neither,Slightly better,0,1000,2500,Fairly easy,Myself,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
120,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,31c70ffe-a413-4746-9098-c54f26cfece0,NA,NA,NA,RARE,Zavora,Household head,M,Christian,,0,,1,NA,NA,NA,NA,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,More than 1-2 times per week,7 times per week,Improved slightly,1,0,0,0,0,0,0,Own,Improves slightly,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,4,4,4,4,3,4,Agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Not permitted,Not permitted,,1,garoupa. mínimo.,1,1,0,Agree,Agree,With authorization,1,1,1,1,1,1,Garantir stocks de peixe para gerações futuras.,Agree,Disagree,National Government,No punishment,0,0,0,0,0,Yes,Often,Good,Sometimes,0,,0,Confident not,More than few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,25,500,NA,NA,NA,NA,NA,,,NA,NA,NA,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
121,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,1e42ab76-7030-42ca-b195-8d133578e051,NA,NA,NA,RARE,Zavora,Household head,M,Christian,,0,,1,2,10,NA,NA,10,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,More than 1-2 times per week,6 times per week,Improved slightly,1,0,0,0,0,0,0,Collective,Improves heavily,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,3,4,4,4,3,3,Agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,garoupa. mínimo.,1,1,0,Agree,Agree,With authorization,1,1,1,1,1,1,Garantir peixe para sempre.,Agree,Agree,Fisheries Management Body,Weak,0,0,0,0,0,Yes,Sometimes,Good,Sometimes,0,,0,Confident not,More than few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,15,350,12000,NA,NA,NA,NA,Slightly better,Much better,NA,NA,NA,Fairly easy,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,4b7d0f94-dd54-4b51-b535-cc5abc400d5b,NA,NA,NA,RARE,Zavora,Household head,M,Other,Zione,1,jangamo,1,3,0,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,0,NA,NA,,Other,,More than 1-2 times per week,More than 1-2 times per week,Improved slightly,1,0,0,0,0,0,NA,Not by boat,Improves slightly,1,1,NA,1,NA,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,MPESA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,NA,,,4,4,4,5,4,4,4,3,3,Agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,serra,NA,NA,NA,,Agree,Community only,1,1,1,1,1,1,,Agree,Agree,Fisheries Management Body,Weak,1,1,1,10,NA,Yes,Sometimes,Good,Never,0,,0,Confident not,More than few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,1,10,NA,5,NA,NA,NA,Slightly better,Slightly better,3000,200,NA,Fairly easy,Myself,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,91736b0f-152b-4df6-bb7c-acc3057c4549,NA,NA,NA,RARE,Zavora,Household head,M,Other,zione,1,Jangamo,1,3,0,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,0,NA,NA,,,,More than 1-2 times per week,More than 1-2 times per week,Improved slightly,1,0,0,0,0,0,0,Not by boat,Improves slightly,1,1,NA,1,NA,0,0,4,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,,NA,0,0,0,0,0,PCR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,4,4,4,4,1,3,Agree,1,1,1,Permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,"garoupa, vermelho juvenis ",1,1,1,Disagree,Agree,Community only,1,1,1,1,1,1,Direito e acesso a pesca,Agree,Agree,Fisheries Management Body,Weak,NA,NA,NA,NA,NA,,,,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
135,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,26d0cc34-2568-4ae4-92f1-842a0f663d11,NA,NA,NA,RARE,Zavora,Household head,M,Christian,,0,,1,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,More than 1-2 times per week,7 times per week,Stayed the same,1,0,0,0,0,0,0,Own,Improves slightly,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,,Tight,4,4,4,4,4,4,4,3,3,Agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Not permitted,Not permitted,,1,garoupa. Tamanho minimo,1,1,0,Agree,Agree,With authorization,1,1,1,1,1,1,Abundância de peixe.,Agree,Agree,Fisheries Management Body,No punishment,0,0,0,0,0,Yes,Often,Good,Sometimes,0,,0,Confident not,More than few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,25,280,10000,NA,NA,NA,NA,Neither,Slightly better,1500,NA,2000,Fairly easy,Myself,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
136,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,4b105049-c8e4-4920-9c26-3a855f9a1543,NA,NA,NA,RARE,Zavora,Household head,M,Christian,,0,,1,NA,NA,NA,NA,10,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,More than 1-2 times per week,6 times per week,Improved heavily,0,1,0,0,0,0,0,Collective,Improves slightly,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,Tight,4,4,3,4,3,4,4,3,4,Strongly agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,"garoupa, serra e vermelhão. mínimo. ",1,1,0,Agree,Agree,With authorization,1,1,1,1,1,1,Reserva de stock de peixe,Agree,Agree,Fisheries Management Body,No punishment,0,0,0,0,0,Yes,Sometimes,Good,Sometimes,0,,0,Very confident not,More than few per week,4,4,4,4,4,4,4,5,5,,NA,NA,,NA,NA,,NA,25,150,NA,NA,NA,NA,NA,,,NA,NA,NA,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
137,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,695e1e81-09c8-4af0-bad3-e34e016c4c8e,NA,NA,NA,RARE,Zavora,Household head,M,Christian,,0,,1,NA,NA,NA,NA,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,More than 1-2 times per week,6 times per week,Improved slightly,1,0,0,0,0,0,0,Collective,Improves slightly,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,3,3,4,4,3,3,Agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,garoupa. mínimo,1,1,0,Agree,Agree,Community only,1,1,1,1,1,1,Conservação da biodiversidade marinha.,Agree,Agree,Fisheries Management Body,No punishment,0,0,0,0,0,Yes,Often,Good,Sometimes,0,,0,Uncertain,More than few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,10,400,11000,NA,NA,NA,NA,Slightly better,Slightly better,0,0,4000,Fairly easy,Both,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
138,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,6be2d441-5505-4468-b65c-87fc90101deb,NA,NA,NA,RARE,Zavora,Household head,M,Other,zion,0,,1,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,3-4 per week,3-4 per week,Improved slightly,1,0,0,0,0,0,0,Collective,Improves slightly,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,3,4,4,4,3,3,Agree,1,1,1,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Not permitted,Not permitted,,1,garoupa. mínimo.,1,1,0,Strongly agree,Strongly agree,With authorization,1,1,1,1,1,1,Manutenção do stock de peixe.,Agree,Agree,Fisheries Management Body,No punishment,0,0,0,0,0,Yes,Sometimes,Good,Sometimes,0,,0,Confident not,Few per week,4,4,5,5,4,4,4,4,4,,NA,NA,,NA,NA,,NA,25,250,8000,NA,NA,NA,NA,Slightly better,Slightly better,NA,NA,1500,With difficulty,Myself,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
139,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,705d50db-b53e-464c-8b2b-36f4abe177f5,NA,NA,NA,RARE,Zavora,Household head,M,Other,Assembleia de Deus,0,,1,3,20,NA,NA,10,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,1-2 per week,5-6 per week,Improved slightly,0,0,0,0,1,0,0,Collective,Improves slightly,1,1,NA,1,NA,0,0,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,4,4,4,4,4,3,Agree,1,1,1,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,Não se pesca peixe pequeno,1,1,0,Agree,Agree,With authorization,1,1,NA,1,1,1,É um bem da comunidade,Agree,Agree,Fisheries Management Body,Moderate,1,1,10,9,9,Yes,Often,Good,Never,0,,0,Confident not,Few per week,4,3,4,4,4,0,4,3,4,,NA,NA,,NA,NA,,NA,10,160,9000,7,2500,NA,NA,Slightly better,Slightly better,200,200,700,Fairly easy,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
140,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,082a0e53-9a39-44f9-9deb-834e5cf4df9a,NA,NA,NA,RARE,Zavora,Household head,M,Other,zione,0,,1,4,20,NA,NA,10,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Enterprise owner,,1-2 per week,3-4 per week,Improved slightly,0,1,0,0,0,0,0,Own,Improves slightly,1,1,NA,1,NA,1,NA,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,4,4,4,4,4,3,Agree,1,1,1,Permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,tamanho juvenis,1,1,0,Agree,Agree,With authorization,1,1,1,1,1,1,Acesso aos pescadores locais,Agree,Agree,Fisheries Management Body,Moderate,1,0,10,10,10,Yes,Often,Good,Never,0,,0,Confident not,Few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,18,100,18000,4,7000,NA,NA,Slightly better,Slightly better,800,250,1000,Fairly easy,Myself,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
141,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,357347fa-343a-4e28-89ca-2d9b20f665bb,NA,NA,NA,RARE,Zavora,Household head,M,Christian,,0,,1,3,20,NA,NA,11,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Enterprise owner,,3-4 per week,5-6 per week,Improved slightly,0,0,0,0,0,0,0,Own,Stays the same,1,1,NA,1,NA,0,0,2,NA,0,0,0,NA,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,combustível  para barco,Sufficient,4,4,4,3,4,4,4,4,4,Agree,1,1,1,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,-1,,NA,NA,0,Agree,Neither,Community only,1,1,1,1,1,1,Aumento de pescado,Agree,Agree,Fisheries Management Body,Moderate,3,0,10,9,8,Unsure,Sometimes,OK,Never,0,,0,Uncertain,Few per week,4,3,4,4,3,4,4,4,4,,NA,NA,,NA,NA,,NA,150,230,13500,7,5000,NA,NA,Neither,Neither,450,350,1000,Fairly easy,Myself,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
142,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,b8302949-8ed3-4fbc-9d4d-f9e6338d4fca,NA,NA,NA,RARE,Zavora,Household head,M,Other,Assembleia de Deus,0,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Other,pesca sem motor,1-2 per week,5-6 per week,Improved slightly,0,0,0,0,1,0,0,Collective,Improves slightly,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,Tight,4,4,4,4,4,4,4,4,4,Agree,1,NA,1,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,,,NA,,NA,NA,0,Agree,Agree,With authorization,1,1,1,1,1,1,Maior acesso,Agree,Agree,Fisheries Management Body,Moderate,2,0,10,10,10,Yes,Sometimes,Good,Never,0,,0,Confident not,Few per week,4,4,4,4,3,4,4,4,4,,NA,NA,,NA,NA,,NA,17,300,NA,1,NA,NA,NA,Neither,Slightly better,200,300,0,With difficulty,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
143,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,c93096e1-ec94-4596-b48f-15cae05665d1,NA,NA,NA,RARE,Zavora,Household head,M,Other,Metodista,1,Morrumbene,1,4,40,NA,NA,9,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Enterprise owner,,3-4 per week,5-6 per week,Stayed the same,0,0,0,0,1,0,0,Own,Improves slightly,1,1,NA,1,NA,1,NA,2,NA,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,Sufficient,4,4,4,4,4,4,4,4,4,Agree,1,1,1,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,-1,,NA,NA,0,Agree,Agree,Community only,1,1,1,1,1,0,,Agree,Agree,Fisheries Management Body,Weak,0,0,10,8,8,Yes,Often,Good,Never,0,,0,Uncertain,Few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,17,180,15000,8,5000,NA,NA,Neither,Slightly better,750,550,950,Fairly easy,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,MOZ,Inhambane,Inharrime,NA,-24.519639,35.194556,Zavora,9883,NA,NA,NA,zavora@clrmail.com,30c4f8ea-9577-45a2-a2f5-67e7bb3e5f92,NA,NA,NA,RARE,Zavora,Household head,M,Other,Zione,0,,1,4,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,2,NA,1,NA,2,NA,0,0,1,NA,1,NA,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,,Sufficient,4,4,4,2,4,4,4,3,3,Agree,1,1,1,Permitted,Not permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Not permitted,,1,garoupa. Não pescar pequeno,1,1,0,Agree,Agree,Community only,1,1,1,1,0,1,Direito da pesca e privilégio,Agree,Agree,Other,Moderate,0,0,0,10,10,Yes,Very often,Good,Never,0,,0,Confident not,Few per week,4,4,4,4,4,4,4,4,4,,NA,NA,,NA,NA,,NA,25,400,16000,8,5000,NA,NA,Slightly better,Slightly better,1800,2000,800,Fairly easy,Myself,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
