"x1","submissionid","country","level1_name","level2_name","level3_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","reserves","reserve_status","x2_affiliation","x3_community","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_local_decision","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","eng_sum","agree_sum","eng_mean","agree_mean"
40,"010f67a4-c227-47eb-8d1f-2bb2c1aabbd0","PHL","Caraga","Surigao del Norte",NA,"Santa Cruz",2285,9.614208,125.912509,"SDN_Socorro",20080,"Proposed",1,"Proposed","Surveyor","Santa Cruz","Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,-1,3,0,0,0,4,3,10,2,NA,NA,90,11,NA,NA,90,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same",0,0,0,"Insufficient",3,3,3,3,4,4,4,3,3,"Agree",0,"Agree",NA,"Subnational Government","Moderate",1,NA,1,0,NA,"Sometimes",0,"Uncertain","Few per week",3,3,3,4,3,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,-0.925577200516999,-1.18629996035972,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-0.836971463662,-4.41365940538051,-3.79855800002897,-0.882731881076103,-0.759711600005795
41,"0115829d-5317-4040-8086-732499ebcae7","PHL","Western Visayas","Antique",NA,"Lipata",1730,11.467902,122.059701,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Lipata","Household head","M","Other","aglipay",1,"aglipay",1,-1,-1,0,5,1,1,1,5,5,30,12,NA,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Declined a lot","Declines slightly",1,1,0,"Tight",5,2,4,2,5,5,4,5,5,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,6,1,1,"Sometimes",0,"Confident not","More than few per week",3,5,5,4,5,"Negative formal sanction",1,"1",0,"5","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,1.24813201548917,0.862510451458583,0.590005956520217,0.856123921978765,1.25304740683387,1.33807879441758,1.03022338106214,4.89976653120902,0.206044676212428,0.979953306241804
42,"0116a208-6ad4-4abc-be67-79cc7837601e","PHL","Western Visayas","Antique",NA,"San Roque",1857,11.779603,122.000429,"Antique_Libertad",13066,"Established by FF",0,NA,"Surveyor","San Roque","Household head","M","Christian",NA,1,"antique",1,-1,1,2,5,1,1,1,5,5,NA,NA,NA,NA,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,6,NA,NA,NA,1,NA,NA,"Declined slightly","Declines a lot",0,0,0,"Insufficient",5,5,5,5,5,5,5,5,5,"Strongly agree",0,"Strongly agree",10,"National Government","Severe",0,0,0,0,0,"Often",0,"Confident not","More than few per week",4,4,4,5,5,"Negative formal sanction",1,"1",0,"5","Own",0.976564042877258,-0.612178288310995,1.97951215663525,1.9136962757644,1.24813201548917,0.862510451458583,0.590005956520217,0.856123921978765,1.25304740683387,1.33807879441758,5.50572620245509,4.89976653120902,1.10114524049102,0.979953306241804
43,"011edfc9-8be0-43f7-9d74-0931dd31c02c","PHL","Caraga","Surigao del Norte",NA,"Salvacion",2089,9.846792,126.107798,"SDN_Pilar",8849,"Proposed",1,"Proposed","Surveyor","Salvacion","Parent","F","Christian",NA,1,"Caraga Region",-1,-1,-1,-1,3,0,1,0,4,4,NA,NA,NA,NA,100,6,NA,NA,100,5,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"Improved slightly","Stays the same",1,1,0,"Tight",5,3,3,3,5,3,4,4,4,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,5,4,3,4,NA,0,"-1",0,"4","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,-0.925577200516999,-1.18629996035972,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,-4.41365940538051,-1.0283812680671,-0.882731881076103,-0.205676253613421
45,"0128240a-1fdf-4eee-8cd6-1dfd6432e6dd","HND","Colón","Santa Fé",NA,"Betulia",567,15.898171,-86.126092,"Santa Fé",52369,"Proposed",2,"Proposed","Community Member","Betulia","Child","M","Christian",NA,1,"betuleño",-1,-1,-1,-2,4,1,1,1,2,4,15,6,NA,NA,85,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Stayed the same","Stays the same",1,1,1,"Sufficient",3,4,3,3,4,3,4,4,4,"Agree",0,"Agree",0,"Subnational Government","Moderate",1,1,0,NA,0,"Sometimes",0,"Confident not","More than few per week",3,4,4,4,4,"negative informal sanction",1,"1",0,"4","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,-1.8720016926108,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-2.08916357218526,0.250553665377789,-4.14286790954987,0.470030423150099,-0.828573581909974,0.0940060846300198
48,"013ca524-d0a1-4693-b9c9-463f3ecdba9c","PHL","Western Visayas","Antique",NA,"San Roque",1857,11.779603,122.000429,"Antique_Libertad",13066,"Established by FF",0,NA,"Surveyor","San Roque","Spouse","F","Christian",NA,1,"Caraga",1,-1,-1,-1,4,1,1,1,4,4,30,3,NA,NA,20,12,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Improves slightly",1,0,0,"Tight",4,4,4,4,4,4,4,4,4,"Neither",0,"Agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",1,"Confident not","Few per month",4,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"3","Collective",0.976564042877258,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-1.13341709895611,2.69817107582952,-0.226683419791221,0.539634215165904
50,"014c05b5-de94-4a36-81d3-4b14efd33176","PHL","Western Visayas","Antique",NA,"Barusbus",1845,11.769936,121.927716,"Antique_Libertad",13066,"Established by FF",0,NA,"Surveyor","Barusbus","Household head","M","Christian",NA,1,"Antique",1,-1,1,0,5,0,1,-1,5,5,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines slightly",0,0,0,"Insufficient",5,5,5,5,5,5,5,5,5,"Strongly agree",0,"Strongly agree",10,"National Government","Severe",0,0,0,0,0,"Often",0,"Confident not","More than few per week",5,5,5,5,5,"Negative formal sanction",1,"0",0,"5","Own",0.976564042877258,-0.612178288310995,1.97951215663525,0.0208472915768021,1.24813201548917,-1.144450321836,0.590005956520217,-2.58305921922532,1.25304740683387,1.33807879441758,3.61287721826749,-0.546377383289648,0.722575443653497,-0.10927547665793
51,"014ebfda-7c97-469e-af6a-f4bad5457ae3","PHL","Caraga","Surigao del Norte",NA,"Catangnan",1776,9.804917,126.158271,"SDN_GL",4825,"Proposed",3,"Proposed","Surveyor","Catangnan","Spouse","F","Christian",NA,1,"Caraga",-1,-1,-1,-1,4,0,1,1,4,4,NA,NA,NA,NA,100,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same",NA,0,0,"Tight",3,3,3,3,4,4,4,3,4,"Agree",0,"Agree",10,"Subnational Government","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,4,5,4,4,NA,0,"1",0,"5","Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-3.19644341745607,0.691210302534939,-0.639288683491214,0.138242060506988
52,"01508bc9-8952-4399-ae1e-664ec7567cb6","MOZ","Inhambane","Inharrime",NA,"Zavora",235,-24.519639,35.194556,"Zavora",9597,"Proposed",3,"Proposed","RARE","Zavora","Household head","M","Other","zion",0,NA,1,1,1,0,4,1,1,1,4,4,NA,NA,NA,NA,100,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Improves slightly",1,0,0,"Sufficient",4,3,4,3,4,4,4,4,3,"Agree",0,"Agree",7,"Fisheries Management Body","No punishment",0,0,0,0,0,"Sometimes",0,"Uncertain","Few",4,4,4,4,4,NA,NA,NA,NA,NA,"Collective",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,4.8220141966643,2.69817107582952,0.964402839332861,0.539634215165904
53,"01527b45-877b-4375-ad23-2d0337ff53f3","PHL","Caraga","Surigao del Norte",NA,"San Jose (Pob.)",1767,9.870066,125.978372,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","San Jose (Pob.)",NA,"M","Christian",NA,1,"Caraga",1,1,0,-1,4,0,1,0,4,4,NA,NA,NA,NA,50,2,NA,NA,NA,NA,NA,NA,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Improves slightly",0,NA,0,"Tight",4,4,4,4,4,4,4,4,4,"Agree",1,"Agree",8,"Fisheries Management Body","Strong",4,2,4,3,NA,"Often",0,"Uncertain","Few per week",4,4,4,4,4,NA,0,"0",0,"4","Rent",0.976564042877258,1.81417467801027,0.688185238032578,-0.925577200516999,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,2.58426278596783,-1.0283812680671,0.516852557193566,-0.205676253613421
54,"01569576-fb33-41d0-a6e9-811b14589438","PHL","Caraga","Surigao del Norte",NA,"T. Arlan (Pob.)",2161,10.023547,126.037751,"SDN_SantaMonica",56762,"Proposed",1,"Proposed","Surveyor","T. Arlan (Pob.)","Household head","M","Christian",NA,1,"CARAGA",0,-1,0,0,5,0,1,1,5,4,NA,NA,NA,NA,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same",1,0,NA,"Tight",5,3,5,4,4,3,3,3,5,"Neither",1,"Neither",10,"Fisheries Management Body","Moderate",0,2,3,5,2,"Sometimes",0,"Confident not","Few",5,5,4,3,4,"2. Negative informal sanction",1,"1",0,"4","Own",-0.0549491163727232,-0.612178288310995,0.688185238032578,0.0208472915768021,1.24813201548917,-1.144450321836,0.590005956520217,0.856123921978765,1.25304740683387,0.250553665377789,1.29003714041483,1.80528062887465,0.258007428082966,0.36105612577493
55,"01591c87-93ba-483c-b11e-6e89006b9405","MOZ","Inhambane","Inhassoro",NA,"Fequete",234,-21.530003,35.199633,"Fequete",1660,"Proposed",4,"Proposed","Other","Fequete","Household head","M","Christian",NA,1,"Fequete",-1,0,-1,1,5,1,1,1,4,4,20,4,NA,NA,80,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Stayed the same","Declines slightly",1,1,0,"Insufficient",4,4,4,4,4,4,4,5,4,"Agree",1,"Agree",7,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",0,"High chance","Few per month",4,4,4,4,5,NA,NA,NA,NA,NA,"Own",-1.0864622756227,0.600998194849636,-0.603141680570095,0.967271783670603,1.24813201548917,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,1.12679803781661,2.69817107582952,0.225359607563322,0.539634215165904
56,"015c0309-8396-4a8e-9cf9-5ab3f4dbee04","IDN","South East Sulawesi","Wakatobi",NA,"Mola Selatan",28,-5.34887,123.53295,"Wangi-Wangi Selatan",10012,"Established by FF",3,"Established by FF","Surveyor","Mola Selatan","Household head","M","Muslim",NA,1,"Wakatobi",-1,-1,-1,0,1,1,1,1,4,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Improved slightly","Stays the same",1,1,0,"Tight",4,1,3,2,5,4,4,4,4,"Agree",0,"Neither",7,"National Government","Moderate",4,5,3,3,2,"Sometimes",0,"Uncertain","More than few per week",4,4,2,1,1,"Negative formal sanction",1,"1",1,"4","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,-3.62073193620861,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,-3.01202172174158,-5.9016668891356,-0.564404311289846,-1.18033337782712,-0.112880862257969
58,"01631fac-0c2d-47d8-a0e9-6db21281896a","MOZ","Nampula","Memba",NA,"Baixo Pinda",1142,-14.259081,40.712545,"Baixo Pinda",14439,"Proposed",0,"Proposed","Other","memba","Parent","M","Muslim",NA,1,"Niaca",0,0,0,0,4,1,1,0,3,3,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Improved slightly","Improves slightly",1,1,1,"Insufficient",3,3,3,3,3,4,4,4,3,"Agree",0,"Agree",6,"Fisheries Management Body","Strong",3,1,8,2,1,"Sometimes",0,"Uncertain","Few per week",4,3,4,3,3,"negative formal sanction",1,"1",0,"4","Employee",-0.0549491163727232,0.600998194849636,0.688185238032578,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,-0.863467648623278,-0.975093245845545,-0.836971463662,1.28599763565102,-1.22301595015202,0.257199527130204,-0.244603190030404
60,"0179bdc2-a094-4c73-8c30-67cb61048764","PHL","Caraga","Surigao del Norte",NA,"Magsaysay",2282,10.012215,126.040472,"SDN_SantaMonica",56762,"Proposed",1,"Proposed","Surveyor","Magsaysay","Spouse","F","Christian",NA,1,"Caraga",-1,-1,0,0,2,0,0,0,4,3,20,3,NA,NA,60,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA,NA,1,1,1,"Improved slightly","Declines slightly",0,0,0,"Tight",2,4,3,3,3,4,3,3,4,"Neither",0,"Neither",9,"Fisheries Management Body","Moderate",1,0,0,1,0,"Sometimes",0,"Uncertain","Few",4,2,3,3,4,NA,0,"0",0,"3","Own",-1.0864622756227,-0.612178288310995,0.688185238032578,0.0208472915768021,-2.40351594828417,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-0.836971463662,-3.39312398260849,-3.79855800002897,-0.678624796521697,-0.759711600005795
62,"0188ad0b-3496-42a4-a5ed-8de3a9fea5f0","PHL","Caraga","Surigao del Norte",NA,"Corregidor",1744,9.710442,126.057937,"SDN_Dapa",67626,"Established by FF",3,"Strengthened by FF","Surveyor","Corregidor","Spouse","F","Christian",NA,1,"Caraga",0,0,0,1,4,0,1,1,3,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Stayed the same","Declines slightly",0,0,0,"Insufficient",3,5,4,4,3,5,4,4,5,"Agree",1,"Agree",10,"Fisheries Management Body","Moderate",4,3,3,3,2,"Often",1,"Confident not","Few per month",4,3,4,5,4,"2. Negative informal sanction",1,"1",NA,"2","Rent",-0.0549491163727232,0.600998194849636,0.688185238032578,0.967271783670603,0.0309160275647251,-1.144450321836,0.590005956520217,0.856123921978765,-0.975093245845545,0.250553665377789,2.23242212774482,-0.422860023804771,0.446484425548964,-0.0845720047609542
63,"018a668a-6ab7-471e-95b2-fe5614848414","PHL","Western Visayas","Antique",NA,"San Roque",1857,11.779603,122.000429,"Antique_Libertad",13066,"Established by FF",0,NA,"Surveyor","San Roque","Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,0,3,0,0,0,4,3,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Tight",3,2,3,2,4,4,4,3,4,"Neither",0,"Neither",10,"Subnational Government","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","Few per week",4,3,4,3,4,"Negative formal sanction",1,"1",0,"4","Not by boat",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,-1.18629996035972,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-0.836971463662,-3.46723491328671,-3.79855800002897,-0.693446982657343,-0.759711600005795
64,"01a70bff-43bd-4453-9c45-8d9b2f1c08d3","FSM","Pohnpei","Kitti",NA,"Section 2",2831,6.837177,158.215215,"Kitti",35527,"Proposed",NA,NA,"RARE","Section 2","Household head","M","Christian",NA,0,NA,-1,-1,-1,-1,4,-1,-1,0,4,4,50,12,NA,NA,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Stayed the same","Declines a lot",0,0,0,"Sufficient",4,4,4,4,4,4,4,4,4,"Strongly agree",0,"Strongly agree",0,"Subnational Government","na",0,0,0,0,0,"Never",0,"Not confident","Few per week",4,4,4,4,4,NA,0,"1",0,"5","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,-3.15141109513058,-2.77529724932395,-0.863467648623278,0.138977080494165,0.250553665377789,-3.19644341745607,-6.40064524720585,-0.639288683491214,-1.28012904944117
65,"01a917df-4b80-489c-9c81-9329eedc2719","BRA","Pará","Soure",NA,"Bairro Novo",2314,-0.715694,-48.526472,"RESEX Soure",27464,"Strengthened by FF",0,NA,"Surveyor","Bairro Novo","Spouse","F","Católico",NA,0,NA,-1,-1,-1,1,5,0,1,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Improves slightly",0,0,0,"Tight",4,4,4,4,4,4,4,4,4,"Agree",-1,"Agree",NA,"National Government","Strong",0,0,0,5,0,"Often",1,"Uncertain","Few per week",5,5,5,5,5,NA,NA,NA,NA,NA,"Rent",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.967271783670603,1.24813201548917,-1.144450321836,0.590005956520217,-0.863467648623278,1.25304740683387,1.33807879441758,-0.0863784453440222,1.17321418731239,-0.0172756890688045,0.234642837462479
66,"01b019de-cd69-4a20-a994-8c4d54fb0b34","PHL","Caraga","Surigao del Norte",NA,"Mabuhay",1765,9.879213,125.973521,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","Mabuhay","Household head","M","Christian",NA,1,"Caraga Region",-1,-1,-1,0,4,0,0,0,4,3,50,4,25,3,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Stays the same",1,0,0,"Tight",3,3,3,4,4,3,4,4,4,"Agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,NA,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,4,4,3,4,NA,0,"1",0,"4","Not by boat",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-0.836971463662,-2.25001892536227,-3.79855800002897,-0.450003785072454,-0.759711600005795
67,"01b082c9-34df-4f2d-b7d1-a200b1b3a033","IDN","South East Sulawesi","Wakatobi",NA,"Mola Utara",27,-5.33806,123.53443,"Wangi-Wangi Selatan",10012,"Established by FF",3,"Established by FF","Surveyor","Mola Utara","Household head","M","Muslim",NA,1,"Wakatobi",0,1,0,1,2,1,1,1,4,2,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Improved slightly","Stays the same",1,1,0,"Sufficient",4,2,NA,3,5,4,4,3,4,"Agree",1,"Agree",9,"National Government","Moderate",5,5,4,5,3,"Never",0,"Uncertain","More than few per week",4,4,4,2,1,"Negative formal sanction",1,"1",1,"4","Own",-0.0549491163727232,1.81417467801027,0.688185238032578,0.967271783670603,-2.40351594828417,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,-1.92449659270179,1.01116663505656,0.523120817749942,0.202233327011312,0.104624163549988
68,"01b622ad-fe2a-4e33-b257-71571d3a803a","PHL","Western Visayas","Antique",NA,"San Roque",1857,11.779603,122.000429,"Antique_Libertad",13066,"Established by FF",0,NA,"Surveyor","San Roque","Household head","M","Christian",NA,1,"caraga",1,-1,-1,0,4,0,1,0,4,3,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Tight",3,2,4,2,4,4,4,3,4,"Neither",0,"Neither",10,"Subnational Government","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",4,3,4,3,4,"Negative formal sanction",1,"1",0,"4","Collective",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,-0.836971463662,-0.186992606862305,-2.11590639710689,-0.037398521372461,-0.423181279421379
69,"01b76f3d-eddc-4d69-bfac-fca11d5e52a2","HND","Colón","Santa Fé",NA,"Guadalupe",2346,15.897763,-86.075803,"Santa Fé",52369,"Proposed",2,"Proposed","RARE","Guadalupe","Household head","M","Christian",NA,1,"guadalupeño",-1,-1,-1,-2,4,1,1,1,3,4,NA,NA,NA,NA,30,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,"construcción",1,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Insufficient",3,3,2,2,1,1,1,3,3,"Agree",0,"Agree",6,"Subnational Government","Strong",2,2,3,NA,1,"Never",0,"Confident not","Few per week",3,4,4,4,4,"negative informal sanction",1,"1",0,"4","Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,-1.8720016926108,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-0.975093245845545,0.250553665377789,-4.14286790954987,1.58410074948981,-0.828573581909974,0.316820149897962
70,"01dc96d6-1e45-403d-b2bd-ad1d65cb6c24","BRA","Pará","São Caetano de Odivelas",NA,"Ilha de Sao Miguel",2261,-0.721231,-47.949892,"RESEX Marinha Mocapajuba",21029,"Strengthened by FF",0,NA,"Surveyor","Ilha de Sao Miguel",NA,"M","Católico",NA,0,NA,-1,-1,-1,0,5,0,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Declined slightly","Declines slightly",0,1,0,"Sufficient",4,4,4,4,4,4,4,2,2,"Agree",-1,"Agree",5,NA,"Weak",0,0,0,NA,5,"Sometimes",1,"Very confident not","More than few per week",4,4,5,4,5,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,1.24813201548917,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-1.03280293743782,0.691210302534939,-0.206560587487565,0.138242060506988
71,"01dfa980-1bd9-4fdb-86ec-b49678a1ca17","MOZ","Nampula","Memba",NA,"Baixo Pinda",1142,-14.259081,40.712545,"Baixo Pinda",14439,"Proposed",0,"Proposed","Other","memba","Parent","M","Muslim",NA,1,"Nalava",0,0,-1,0,4,1,1,1,3,3,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined slightly","Stays the same",1,0,0,"Insufficient",3,3,3,3,3,4,4,4,3,"Agree",0,"Agree",5,"Fisheries Management Body","Moderate",5,1,10,2,1,"Sometimes",0,"Uncertain","More than few per week",4,3,4,3,3,"negative formal sanction",1,"1",0,"4","Employee",-0.0549491163727232,0.600998194849636,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-0.975093245845545,-0.836971463662,-0.00532928295165516,0.496575620450021,-0.00106585659033103,0.0993151240900041
72,"01e30244-0c87-4223-a66f-af7cb9615648","PHL","Caraga","Surigao del Norte",NA,"Maribojoc",2114,9.928271,125.961866,"SDN_SanBenito",37633,"Proposed",1,"Proposed","Surveyor","Maribojoc","Parent","M","Christian",NA,1,"Caraga",1,1,1,0,4,0,1,0,4,4,NA,NA,NA,NA,100,6,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same",1,1,0,"Tight",4,5,4,4,4,4,4,4,4,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",0,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"4","Own",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,4.8220141966643,-1.0283812680671,0.964402839332861,-0.205676253613421
