"","x1","submissionid","country","level1_name","level2_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","username","x1_interviewer","x2_affiliation","x3_community","x4_ma_r_mb","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x30_trust_local_decision","x67_reserve_boundry","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x17_fishing_low_profit","x18_fishing_high_profit","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x32_fishery_benefit_equal","x70_hh_average_income","x7_gender","x7_age","x7_relationship","x7_education","household_size","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","x30a_scaled","eng_sum","agree_sum","eng_mean","agree_mean","raw_agree_mean","raw_eng_mean","cluster_no"
"21",31,"00d37217-2e62-4d82-867f-aa809e95764f","PHL","Surigao del Norte","San Benito","Maribojoc",2114,9.928271,125.961866,"San Benito",13050,"Proposed","ramolo@rare.org","RUSSEL VIC A. MANTILLA","Surveyor","Maribojoc","All 3","Household head","M","Christian",NA,1,"CARAGA",0,0,0,0,4,0,0,0,3,3,3,1,NA,NA,NA,NA,50,2,NA,NA,20,4,20,4,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Stays the same","A few times","A few times",0,0,0,"Tight",5,3,5,NA,4,4,3,4,"Neither",1,"Neither",9,"Fisheries Management Body","Moderate",8,8,7,6,7,"Sometimes",0,"Uncertain","Few",4,5,4,5,4,NA,0,"0",0,"5","Own",1,5000,"M",14,"Child","Secondary school",5,-0.0528382695324818,0.601828679616551,0.690267827542048,0.0227416487419967,0.0314776537862151,-1.14856817451973,-1.09135775097665,-0.86235442317803,-0.974697369768959,-0.838517932889726,-0.837553145446788,1.29347754015433,-5.75304879677988,0.258695508030866,-0.958841466129981,1.5,0.8,"2"
"22",33,"00df6adf-1fee-428a-b27f-3858fc5f23c6","PHL","Surigao del Norte","San Benito","Maribojoc",2114,9.928271,125.961866,"San Benito",13050,"Proposed","ramolo@rare.org","Daziel Mae Barunday","Surveyor","Maribojoc",NA,"Spouse","F","Christian",NA,1,"Caraga",1,-1,-1,-2,4,1,0,0,4,4,4,1,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"Declined slightly","Stays the same","Once or never","More than 1-2 times per week",1,0,1,"Tight",4,4,4,4,4,4,4,4,"Neither",0,"Strongly agree",10,NA,"Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,4,4,4,4,NA,0,"1",NA,"3","Own",1,10000,"F",21,"Spouse","Secondary school",3,0.978666720331889,-0.611918240625074,-0.602278281162057,-1.86927851108281,0.0314776537862151,0.860974649689123,-1.09135775097665,-0.86235442317803,0.140280269100647,0.251188145735725,0.22484327814502,-2.07333065875184,-0.476425831484165,-0.414666131750368,-0.0794043052473608,2.16666666666667,0.2,"4"
"23",34,"00df96a9-078d-407b-b4a1-232236528c4d","PHL","Surigao del Norte","San Isidro","Del Carmen (Pob.)",2299,9.96,126.084,"San Isidro",9416,"Proposed","ramolo@rare.org","Vergel cacayan","Surveyor","Del Carmen (Pob.)","All 3","Household head","M","Christian",NA,1,"caraga",1,-1,-1,-1,3,0,1,0,4,4,4,1,20,5,NA,NA,80,12,NA,NA,60,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Declined slightly","Declines slightly","Once or never","More than 1-2 times per week",0,0,0,"Insufficient",4,2,3,2,4,4,4,4,"Agree",0,"Agree",10,"Subnational Government","Strong",1,2,0,2,1,"Never",0,"Uncertain","Few per week",5,5,5,4,4,"2. Negative informal sanction",1,"1",0,"4","Own",0,7000,"F",23,"Child","Secondary school",6,0.978666720331889,-0.611918240625074,-0.602278281162057,-0.923268431170409,-1.1868444071046,-1.14856817451973,0.591813887830373,-0.86235442317803,0.140280269100647,0.251188145735725,0.22484327814502,-2.34564263973025,-0.802797016885997,-0.46912852794605,-0.133799502814333,2.16666666666667,0.2,"1"
"24",37,"00f54ec3-1985-43f4-b4d1-8718a2830ea5","PHL","Surigao del Norte","Del Carmen","Cabugao",1758,9.801759,126.002021,"Del Carmen",45170,"Established","ramolo@rare.org","RUSSEL VIC A. MANTILLA","Surveyor","Cabugao","All 3","Household head","M","Christian",NA,1,"caraga",0,0,0,0,5,1,0,0,4,3,3,1,NA,NA,NA,NA,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines slightly","A few times","A few times",0,0,0,"Tight",4,4,4,4,4,4,5,4,"Neither",0,"Neither",7,"Fisheries Management Body","Moderate",8,8,NA,9,8,"Sometimes",0,"Uncertain","Few",4,5,4,4,5,NA,0,"0",1,"3","Own",1,5000,"M",4,"Child","Primary school",4,-0.0528382695324818,0.601828679616551,0.690267827542048,0.0227416487419967,1.24979971467703,0.860974649689123,-1.09135775097665,-0.86235442317803,0.140280269100647,-0.838517932889726,-0.837553145446788,2.51179960104514,-2.62852833370142,0.502359920209029,-0.438088055616904,1.83333333333333,1,"4"
"25",40,"010f67a4-c227-47eb-8d1f-2bb2c1aabbd0","PHL","Surigao del Norte","Socorro","Santa Cruz",2285,9.614208,125.912509,"Socorro",43060,"Proposed","ramolo@rare.org","Vergel cacayan","Surveyor","Santa Cruz",NA,"Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,-1,3,0,0,0,4,3,4,NA,10,2,NA,NA,90,11,NA,NA,90,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same","Once or never","1-2 per week",0,0,0,"Insufficient",3,3,3,3,4,4,3,3,"Agree",0,"Agree",NA,"Subnational Government","Moderate",1,NA,1,0,NA,"Sometimes",0,"Uncertain","Few per week",3,3,3,4,3,NA,NA,NA,NA,NA,"Own",0,6000,"F",11,"Child","Secondary school",5,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,-1.1868444071046,-1.14856817451973,-1.09135775097665,-0.86235442317803,0.140280269100647,-0.838517932889726,0.22484327814502,-4.40865261945899,-3.57567473431847,-0.881730523891798,-0.595945789053078,1.83333333333333,-0.2,"1"
"26",41,"0115829d-5317-4040-8086-732499ebcae7","PHL","Antique","Culasi","Lipata",1730,11.467902,122.059701,"Culasi",151100,"Established","ramolo@rare.org","Jason Rivera","Surveyor","Lipata",NA,"Household head","M","Other","aglipay",1,"aglipay",1,-1,-1,0,5,1,1,1,5,5,5,1,30,12,NA,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Declined a lot","Declines slightly","A few times per month","A few times per month",1,1,0,"Tight",5,2,4,2,5,4,5,5,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,6,1,1,"Sometimes",0,"Confident not","More than few per week",3,5,5,4,5,"Negative formal sanction",1,"1",0,"5","Own",0,2000,"F",12,"Child","Secondary school",4,0.978666720331889,-0.611918240625074,-0.602278281162057,0.0227416487419967,1.24979971467703,0.860974649689123,0.591813887830373,0.85733174956633,1.25525790797025,1.34089422436118,1.28723970173683,1.03701156196378,6.19351212115408,0.207402312392757,1.03225202019235,3,0.8,"4"
"27",42,"0116a208-6ad4-4abc-be67-79cc7837601e","PHL","Antique","Libertad","San Roque",1857,11.779603,122.000429,"Libertad",35230,"Established","ramolo@rare.org","Jomil","Surveyor","San Roque",NA,"Household head","M","Christian",NA,1,"antique",1,-1,1,2,5,1,1,1,5,5,5,1,NA,NA,NA,NA,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,6,NA,NA,NA,1,NA,NA,"Declined slightly","Declines a lot","Once or never","More than 1-2 times per week",0,0,0,"Insufficient",5,5,5,5,5,5,5,5,"Strongly agree",0,"Strongly agree",10,"National Government","Severe",0,0,0,0,0,"Often",0,"Confident not","More than few per week",4,4,4,5,5,"Negative formal sanction",1,"1",0,"5","Own",0,6500,"F",16,"Child","Secondary school",6,0.978666720331889,-0.611918240625074,1.98281393624615,1.91476180856681,1.24979971467703,0.860974649689123,0.591813887830373,0.85733174956633,1.25525790797025,1.34089422436118,1.28723970173683,5.51412393919681,6.19351212115408,1.10282478783936,1.03225202019235,3,1.6,"3"
"28",43,"011edfc9-8be0-43f7-9d74-0931dd31c02c","PHL","Surigao del Norte","Pilar Siargao","Salvacion",2089,9.846792,126.107798,"Pilar",32990,"Proposed","ramolo@rare.org","Angelo L. Lingatonh","Surveyor","Salvacion",NA,"Parent","F","Christian",NA,1,"Caraga Region",-1,-1,-1,-1,3,0,1,0,4,4,5,1,NA,NA,NA,NA,100,6,NA,NA,100,5,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"Improved slightly","Stays the same","Once or never","A few times",1,1,0,"Tight",5,3,3,3,3,4,4,4,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,5,4,3,4,NA,0,"-1",0,"4","Own",1,3000,"M",54,"Household head","Primary school",1,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,-1.1868444071046,-1.14856817451973,0.591813887830373,-0.86235442317803,0.140280269100647,0.251188145735725,1.28723970173683,-4.40865261945899,0.259599406705811,-0.881730523891798,0.0432665677843018,2.33333333333333,-0.2,"1"
"29",45,"0128240a-1fdf-4eee-8cd6-1dfd6432e6dd","HND","Colón","Santa Fé","Betulia",567,15.898171,-86.126092,"Santa Fe",51923,"Proposed","mar6@rare.org","Rodeney Gilberto Kelly Lopez","Community Member","Betulia","Reserve","Child","M","Christian",NA,1,"betuleño",-1,-1,-1,-2,4,1,1,1,2,4,4,0,15,6,NA,NA,85,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Stayed the same","Stays the same","Once or never","More than 1-2 times per week",1,1,1,"Sufficient",3,4,3,3,3,4,4,4,"Agree",0,"Agree",0,"Subnational Government","Moderate",1,1,0,NA,0,"Sometimes",0,"Confident not","More than few per week",3,4,4,4,4,"negative informal sanction",1,"1",0,"4","Own",1,3750,"M",21,"Child","Primary school",3,-1.08434325939685,-0.611918240625074,-0.602278281162057,-1.86927851108281,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,-2.08967500863856,0.251188145735725,0.22484327814502,-4.13634063848058,0.696476702328007,-0.827268127696116,0.116079450388001,2.16666666666667,-0.2,"4"
"30",48,"013ca524-d0a1-4693-b9c9-463f3ecdba9c","PHL","Antique","Libertad","San Roque",1857,11.779603,122.000429,"Libertad",35230,"Established","ramolo@rare.org","Benjamin Sulapas Escauso","Surveyor","San Roque",NA,"Spouse","F","Christian",NA,1,"Caraga",1,-1,-1,-1,4,1,1,1,4,4,4,1,30,3,NA,NA,20,12,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Improves slightly","Once or never","A few times",1,0,0,"Tight",4,4,4,4,4,4,4,4,"Neither",0,"Agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",1,"Confident not","Few per month",4,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"3","Collective",1,1500,"M",47,"Parent","Primary school",10,0.978666720331889,-0.611918240625074,-0.602278281162057,-0.923268431170409,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,0.22484327814502,-1.12732057883944,2.92643198006722,-0.225464115767887,0.487738663344536,2.5,0.4,"4"
"31",50,"014c05b5-de94-4a36-81d3-4b14efd33176","PHL","Antique","Libertad","Barusbus",1845,11.769936,121.927716,"Libertad",35230,"Established","ramolo@rare.org","Jomil","Surveyor","Barusbus",NA,"Household head","M","Christian",NA,1,"Antique",1,-1,1,0,5,0,1,-1,5,5,5,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines slightly","Once or never","More than 1-2 times per week",0,0,0,"Insufficient",5,5,5,5,5,5,5,5,"Strongly agree",0,"Strongly agree",10,"National Government","Severe",0,0,0,0,0,"Often",0,"Confident not","More than few per week",5,5,5,5,5,"Negative formal sanction",1,"0",0,"5","Own",0,2000,"F",54,"Spouse","Secondary school",7,0.978666720331889,-0.611918240625074,1.98281393624615,0.0227416487419967,1.24979971467703,-1.14856817451973,0.591813887830373,-2.58204059592239,1.25525790797025,1.34089422436118,1.28723970173683,3.62210377937199,0.744596951456508,0.724420755874399,0.124099491909418,2.5,1.2,"1"
"32",51,"014ebfda-7c97-469e-af6a-f4bad5457ae3","PHL","Surigao del Norte","General Luna","Catangnan",1776,9.804917,126.158271,"General Luna",100200,"Proposed","ramolo@rare.org","Sharmine L. Salubre","Surveyor","Catangnan",NA,"Spouse","F","Christian",NA,1,"Caraga",-1,-1,-1,-1,4,0,1,1,4,4,4,1,NA,NA,NA,NA,100,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same","Once or never","More than 1-2 times per week",NA,0,0,"Tight",3,3,3,3,4,4,3,4,"Agree",0,"Agree",10,"Subnational Government","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,4,5,4,4,NA,0,"1",0,"5","Collective",0,5000,"F",48,"Spouse","Secondary school",3,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,0.0314776537862151,-1.14856817451973,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,0.22484327814502,-3.19033055856818,0.916889155858362,-0.638066111713635,0.152814859309727,2.33333333333333,0,"1"
"33",52,"01508bc9-8952-4399-ae1e-664ec7567cb6","MOZ","Inhambane","Inharrime","Zavora",235,-24.519639,35.194556,"Zavora",9597,"Proposed","zavora@clrmail.com","Nur Rafael","RARE","Zavora",NA,"Household head","M","Other","zion",0,NA,1,1,1,0,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,100,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Improves slightly","1-2 per week","3-4 per week",1,0,0,"Sufficient",4,3,4,3,4,4,4,3,"Agree",0,"Agree",7,"Fisheries Management Body","No punishment",0,0,0,0,0,"Sometimes",0,"Uncertain","Few",4,4,4,4,4,NA,NA,NA,NA,NA,"Collective",1,5500,"M",21,"Other","Primary school",1,0.978666720331889,1.81557559985818,1.98281393624615,0.0227416487419967,0.0314776537862151,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,0.22484327814502,4.83127555896443,2.92643198006722,0.966255111792886,0.487738663344536,2.5,1.4,"3"
"34",53,"01527b45-877b-4375-ad23-2d0337ff53f3","PHL","Surigao del Norte","Del Carmen","San Jose (Pob.)",1767,9.870066,125.978372,"Del Carmen",45170,"Established","ramolo@rare.org","Gil C. Bandoy","Surveyor","San Jose (Pob.)",NA,NA,"M","Christian",NA,1,"Caraga",1,1,0,-1,4,0,1,0,4,4,4,0,NA,NA,NA,NA,50,2,NA,NA,NA,NA,NA,NA,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Improves slightly","A few times per month","1-2 per week",0,NA,0,"Tight",4,4,4,4,4,4,4,4,"Agree",1,"Agree",8,"Fisheries Management Body","Strong",4,2,4,3,NA,"Often",0,"Uncertain","Few per week",4,4,4,4,4,NA,0,"0",0,"4","Rent",1,NA,"M",3,"Child","No formal",6,0.978666720331889,1.81557559985818,0.690267827542048,-0.923268431170409,0.0314776537862151,-1.14856817451973,0.591813887830373,-0.86235442317803,0.140280269100647,0.251188145735725,0.22484327814502,2.59271937034792,-0.802797016885997,0.518543874069584,-0.133799502814333,2.16666666666667,1,"3"
"35",54,"01569576-fb33-41d0-a6e9-811b14589438","PHL","Surigao del Norte","Santa Monica","T. Arlan (Pob.)",2161,10.023547,126.037751,"Santa Monica",54520,"Proposed","ramolo@rare.org","RUSSEL VIC MANTILLA","Surveyor","T. Arlan (Pob.)","All 3","Household head","M","Christian",NA,1,"CARAGA",0,-1,0,0,5,0,1,1,5,4,4,1,NA,NA,NA,NA,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same","A few times","A few times per month",1,0,NA,"Tight",5,3,5,4,3,3,3,5,"Neither",1,"Neither",10,"Fisheries Management Body","Moderate",0,2,3,5,2,"Sometimes",0,"Confident not","Few",5,5,4,3,4,"2. Negative informal sanction",1,"1",0,"4","Own",1,10000,"F",29,"Spouse","Secondary school",3,-0.0528382695324818,-0.611918240625074,0.690267827542048,0.0227416487419967,1.24979971467703,-1.14856817451973,0.591813887830373,0.85733174956633,1.25525790797025,0.251188145735725,0.22484327814502,1.29805268080352,2.03186679472797,0.259610536160704,0.338644465787995,2.5,0.8,"1"
"36",55,"01591c87-93ba-483c-b11e-6e89006b9405","MOZ","Inhambane","Inhassoro","Fequete",234,-21.530003,35.199633,"Fequete",1660,"Proposed","inhassoro@clrmail.com","Mauricio Machuchuque","Other","Fequete",NA,"Household head","M","Christian",NA,1,"Fequete",-1,0,-1,1,5,1,1,1,4,4,4,NA,20,4,NA,NA,80,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Stayed the same","Declines slightly","3-4 per week","5-6 per week",1,1,0,"Insufficient",4,4,4,4,4,4,5,4,"Agree",1,"Agree",7,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",0,"High chance","Few per month",4,4,4,4,5,NA,NA,NA,NA,NA,"Own",1,12500,"M",58,"Spouse","Primary school",1,-1.08434325939685,0.601828679616551,-0.602278281162057,0.968751728654402,1.24979971467703,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,0.251188145735725,0.22484327814502,1.13375858238907,2.92643198006722,0.226751716477815,0.487738663344536,2.5,0.8,"4"
"37",56,"015c0309-8396-4a8e-9cf9-5ab3f4dbee04","IDN","South East Sulawesi","Wakatobi","Mola Selatan",28,-5.34887,123.53295,"Wangi-Wangi Selatan",10991,"Established","indonesia8@rare.org","022rina","Surveyor","Mola Selatan",NA,"Household head","M","Muslim",NA,1,"Wakatobi",-1,-1,-1,0,1,1,1,1,4,1,5,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Improved slightly","Stays the same","Once or never","More than 1-2 times per week",1,1,0,"Tight",4,1,3,2,4,4,4,4,"Agree",0,"Neither",7,"National Government","Moderate",4,5,3,3,2,"Sometimes",0,"Uncertain","More than few per week",4,4,2,1,1,"Negative formal sanction",1,"1",1,"4","Own",-1,5e+06,"F",25,"Spouse","Primary school",4,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.0227416487419967,-3.62348852888623,0.860974649689123,0.591813887830373,0.85733174956633,0.140280269100647,-3.01793009014063,1.28723970173683,-5.89928666132821,0.719710167782673,-1.17985733226564,0.119951694630445,2.16666666666667,-0.4,"2"
"38",58,"01631fac-0c2d-47d8-a0e9-6db21281896a","MOZ","Nampula","Memba","Baixo Pinda",1142,-14.259081,40.712545,"Baixo Pinda",14439,"Proposed","memba@clrmail.com","Paulo Mario Avelino","Other","memba","MA","Parent","M","Muslim",NA,1,"Niaca",0,0,0,0,4,1,1,0,3,3,3,0,40,4,NA,NA,60,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Improved slightly","Improves slightly","1-2 per week","5-6 per week",1,1,1,"Insufficient",3,3,3,3,4,4,4,3,"Agree",0,"Agree",6,"Fisheries Management Body","Strong",3,1,8,2,1,"Sometimes",0,"Uncertain","Few per week",4,3,4,3,3,"negative formal sanction",1,"1",0,"4","Employee",1,900,"M",35,"Household head","Primary school",3,-0.0528382695324818,0.601828679616551,0.690267827542048,0.0227416487419967,0.0314776537862151,0.860974649689123,0.591813887830373,-0.86235442317803,-0.974697369768959,-0.838517932889726,-0.837553145446788,1.29347754015433,-2.06033433376401,0.258695508030866,-0.343389055627334,1.83333333333333,0.8,"2"
"39",60,"0179bdc2-a094-4c73-8c30-67cb61048764","PHL","Surigao del Norte","Santa Monica","Magsaysay",2282,10.012215,126.040472,"Santa Monica",54520,"Proposed","ramolo@rare.org","Joey Curada","Surveyor","Magsaysay","All 3","Spouse","F","Christian",NA,1,"Caraga",-1,-1,0,0,2,0,0,0,4,3,3,1,20,3,NA,NA,60,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA,NA,1,1,1,"Improved slightly","Declines slightly","A few times","A few times per month",0,0,0,"Tight",2,4,3,3,4,3,3,4,"Neither",0,"Neither",9,"Fisheries Management Body","Moderate",1,0,0,1,0,"Sometimes",0,"Uncertain","Few",4,2,3,3,4,NA,0,"0",0,"3","Own",1,5000,"F",40,"Spouse","Primary school",5,-1.08434325939685,-0.611918240625074,0.690267827542048,0.0227416487419967,-2.40516646799541,-1.14856817451973,-1.09135775097665,-0.86235442317803,0.140280269100647,-0.838517932889726,-0.837553145446788,-3.3884184917333,-4.63807115791028,-0.677683698346659,-0.773011859651713,1.66666666666667,0,"2"
"40",62,"0188ad0b-3496-42a4-a5ed-8de3a9fea5f0","PHL","Surigao del Norte","Dapa","Corregidor",1744,9.710442,126.057937,"Dapa",17130,"Established","ramolo@rare.org","Gil C. Bandoy","Surveyor","Corregidor",NA,"Spouse","F","Christian",NA,1,"Caraga",0,0,0,1,4,0,1,1,3,4,3,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Stayed the same","Declines slightly","A few times per month","A few times per month",0,0,0,"Insufficient",3,5,4,4,5,4,4,5,"Agree",1,"Agree",10,"Fisheries Management Body","Moderate",4,3,3,3,2,"Often",1,"Confident not","Few per month",4,3,4,5,4,"2. Negative informal sanction",1,"1",NA,"2","Rent",1,25,"F",24,"Child","Secondary school",4,-0.0528382695324818,0.601828679616551,0.690267827542048,0.968751728654402,0.0314776537862151,-1.14856817451973,0.591813887830373,0.85733174956633,-0.974697369768959,0.251188145735725,-0.837553145446788,2.23948762006673,-1.26048490660305,0.447897524013347,-0.210080817767175,2,1,"3"
"41",63,"018a668a-6ab7-471e-95b2-fe5614848414","PHL","Antique","Libertad","San Roque",1857,11.779603,122.000429,"Libertad",35230,"Established","ramolo@rare.org","godspeed steelerey nasayao","Surveyor","San Roque",NA,"Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,0,3,0,0,0,4,3,4,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly","Once or never","A few times per month",1,0,0,"Tight",3,2,3,2,4,4,3,4,"Neither",0,"Neither",10,"Subnational Government","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","Few per week",4,3,4,3,4,"Negative formal sanction",1,"1",0,"4","Not by boat",1,6000,"F",46,"Child","Secondary school",3,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.0227416487419967,-1.1868444071046,-1.14856817451973,-1.09135775097665,-0.86235442317803,0.140280269100647,-0.838517932889726,0.22484327814502,-3.46264253954659,-3.57567473431847,-0.692528507909317,-0.595945789053078,1.83333333333333,0,"1"
"42",64,"01a70bff-43bd-4453-9c45-8d9b2f1c08d3","FSM","Pohnpei","Kitti","Section 2",2831,6.837177,158.215215,"Kitti",35527,"Proposed","fsm1@rare.org","Angkela Eperiam","RARE","Section 2","All 3","Household head","M","Christian",NA,0,NA,-1,-1,-1,-1,4,-1,-1,0,4,4,4,1,50,12,NA,NA,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Stayed the same","Declines a lot","Once or never","More than 1-2 times per week",0,0,0,"Sufficient",4,4,4,4,4,4,4,4,"Strongly agree",0,"Strongly agree",0,"Subnational Government","na",0,0,0,0,0,"Never",0,"Not confident","Few per week",4,4,4,4,4,NA,0,"1",0,"5","Own",1,300,"M",24,"Child","University",3,-1.08434325939685,-0.611918240625074,-0.602278281162057,-0.923268431170409,0.0314776537862151,-3.15811099872859,-2.77452938978367,-0.86235442317803,0.140280269100647,0.251188145735725,0.22484327814502,-3.19033055856818,-6.1786831187089,-0.638066111713635,-1.02978051978482,1.66666666666667,0,"1"
"43",65,"01a917df-4b80-489c-9c81-9329eedc2719","BRA","Pará","Soure","Bairro Novo",4100,-0.715694,-48.526472,"RESEX Soure",27464,"Established","brazil1@rare.org","Jaíne Santiago","Surveyor","Bairro Novo",NA,"Spouse","F","Católico",NA,0,NA,-1,-1,-1,1,5,0,1,0,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Improves slightly","1-2 per week","7 per week",0,0,0,"Tight",4,4,4,4,4,4,4,4,"Agree",-1,"Agree",NA,"National Government","Strong",0,0,0,5,0,"Often",1,"Uncertain","Few per week",5,5,5,5,5,NA,NA,NA,NA,NA,"Rent",0,600,"M",10,"Child","Primary school",6,-1.08434325939685,-0.611918240625074,-0.602278281162057,0.968751728654402,1.24979971467703,-1.14856817451973,0.591813887830373,-0.86235442317803,1.25525790797025,1.34089422436118,0.22484327814502,-0.0799883378525514,1.40188670060906,-0.0159976675705103,0.233647783434843,2.5,0.6,"1"
