submissionid,ma_id,14_responsibility
f0645c0d-b697-4d03-8cb5-f7496973cc8d,165,Other
09d89959-6a13-48ad-9ab8-5a17a47d6909,165,Caring for children
a0f9d855-f9d0-40e9-8a6d-d879ba53a521,165,caring for house
a0f9d855-f9d0-40e9-8a6d-d879ba53a521,165,Selling fish
ce3bd8fc-1b85-4f03-bbf9-4934c5e38cda,165,Cleaning fish
68fff6a3-c755-441a-8288-36d016b60ccc,164,Selling fish
b505d627-3fe0-4bb8-a1ed-8fb7fa0822de,164,Cleaning fish
7c138ffa-d0cd-4c5f-8a2a-ef56051652c3,164,Cleaning fish
bad65fd5-6ad2-4ae2-a530-b248c9adca86,164,Cleaning fish
7b1bd489-69ca-4b1a-bf36-0bfb98f915ba,164,caring for house
de6bf54f-ccec-4806-b148-641198265ca8,164,Cleaning fish
e1bc2a09-3996-4754-a23a-b62f5769cbe4,164,caring for house
5115afb1-3335-4a03-a996-d3904c179aa6,164,Caring for children
1a11bad5-e971-4f03-aa2a-97f674b92aa4,164,caring for house
1780a70f-cd6a-459c-a89d-5a87c8f36902,164,Caring for children
3ffe1ee1-a166-4fa7-a7d1-db4505023127,164,caring for house
41a81ceb-0a1d-4540-9201-18e400dcd628,164,Other
941a0e9e-cea6-4f76-99a6-100fc276ba4d,164,caring for house
6e7cc550-21c1-43f5-b518-b75ec805906c,164,caring for house
2fcbdcf4-96a1-40cd-8446-2115b9aea0e7,164,caring for house
7fc3bfba-8a54-4c73-b4f0-66b1af59f0c2,164,Cleaning fish
89d57ed9-4fd6-4c0f-a0cf-84fff6bdc29b,164,caring for house
bfd9f6fb-b386-40e0-b96c-5e4afdc7865c,164,Caring for children
2002db9e-7a0a-4dee-acee-ba1b97e56981,164,Caring for children
73274ce5-e5b7-4adf-a143-42873b86ac7e,164,Caring for children
7d3fec4d-05b0-4ab5-a226-f74697f835e4,173,caring for house
7d3fec4d-05b0-4ab5-a226-f74697f835e4,173,Caring for children
a9ea30ea-9dac-4602-883b-d3be58692db4,173,caring for house
ba8dbca3-efe1-4f3e-97c6-8df05019ec19,173,Other
17436f17-40ef-4129-8537-302e8f3d699e,173,caring for house
d2672cc5-8c01-4768-8e08-4292bfd53be6,173,Selling fish
896a05d8-6e8f-4331-89fb-01e23945268c,173,Selling fish
dc757920-7372-4650-a43e-67394c3cd335,173,caring for house
3fd8c51a-9d55-4b08-9103-8aefbccd2d78,173,caring for house
6d772c98-15fd-49c7-a04f-d2866e67e451,173,caring for house
f52ced72-a044-4919-b464-cff2095bcd9e,173,Caring for children
f52ced72-a044-4919-b464-cff2095bcd9e,173,caring for house
303fd5e0-49f3-4b36-b060-78f64d139b2d,173,caring for house
e6c36af3-a82e-4b35-a989-dad76d992720,173,caring for house
a96c3d2b-47db-4b54-9198-469b923763fa,173,Caring for children
bc842d3f-1a9b-4b34-96f7-f7026449739a,173,caring for house
3c4e6828-2b6d-40e4-8b77-35500ac94776,173,Cleaning fish
6070ba61-dfd7-40f7-bd8f-f5443937cce7,173,Caring for children
14fb1247-f9f9-4a87-9afa-cb7c522f2e5d,173,Preparing gear for fishing
14fb1247-f9f9-4a87-9afa-cb7c522f2e5d,173,Other
eb2f99d4-c43d-460d-805d-c15b6feb57b2,173,caring for house
755cc54f-a6e6-415c-8228-675af68d601b,173,Selling fish
64194610-132b-433f-b7c8-b3c1fff6457d,173,Caring for children
48cd1918-e681-4992-8f4f-45ad0174d437,173,Selling fish
f3cd19c6-ee34-4d65-9b6d-54d6ca6cb024,173,caring for house
ac23e95b-e8fe-4155-93be-a6fbcd5d8941,173,Other
fca27c44-52d9-41ba-9d3e-b401cfef760f,173,Cleaning fish
6f6ad3c7-f7b7-4334-af41-e78fe627ff3a,173,Preparing gear for fishing
9e00e185-dff4-4834-b8e3-05401eda7597,173,Preparing gear for fishing
c9d9f19d-6739-404e-b722-eeabad700433,173,Cleaning fish
1d7c3eeb-078d-4f62-be08-9be0571c9380,173,caring for house
29f59fd6-9bfe-4e44-ac58-cab328a0e6c7,173,Caring for children
b315fb23-f6f5-4241-9622-deb6a56aa5e0,173,Cleaning fish
56a99f61-6b2e-42ff-a53a-3c8381ab9842,173,caring for house
b4fd218d-dcf5-4aaa-96e6-fb5a911d477c,172,caring for house
2afa5ca9-c86e-4c44-b25c-00893d43e178,172,caring for house
790b94e1-934e-4da3-a130-648f8230e9af,172,Caring for children
4f0fdb10-d911-4742-991f-a4d832c3441d,172,Cleaning fish
311c81c6-d5b6-4f3b-ac9a-b35b287af49a,172,Selling fish
a8492ceb-3b75-4a40-ba57-5d685f062fa5,172,caring for house
22f24621-10ee-4b6a-b246-e4bf1ffce8ec,172,Caring for children
22f24621-10ee-4b6a-b246-e4bf1ffce8ec,172,caring for house
0786615a-8b43-4b08-b1f9-aef3baa44bbe,172,caring for house
a6a92a87-f013-4c9f-9d61-b5e9480edc0c,172,caring for house
cc0b7c2f-e32b-4751-b682-d504a2d09093,172,caring for house
d3b28e5a-f1da-49f1-976d-07336cbdfc2a,172,caring for house
d8e326ec-51e3-42f7-aa58-483570e4f151,172,Cleaning fish
bcf4c6bf-2296-4eb0-ba82-b2441cc16202,172,Caring for children
58872c42-efc4-44ed-b443-3275eb8da4c5,172,Other
1435422c-5ed4-4e20-9c12-de9a25bf391a,172,Other
577fa900-2ebb-40ba-a547-2cb96d81e58a,172,Caring for children
0476ba26-92dc-4e35-aa9d-5e65c7fef40a,172,Caring for children
2b2c7ee1-09b0-4a02-b6b2-db74d7c5c8de,172,caring for house
0f1542c6-2d86-4ce6-88bf-9ed62ffdac22,172,Caring for children
c2692ba7-bf2c-447d-860c-6d78d1f6f80e,172,Caring for children
08a4131b-140e-467a-96f9-e127e2d44073,172,Caring for children
ecdf8a25-d41b-4838-b4a7-ba63f97d3253,171,Caring for children
6ee89fa4-68ad-4ddf-8998-b03cabba619f,171,caring for house
4fd56384-728e-4c63-b01d-1270c2cc091f,171,caring for house
9f1cfa03-4152-4743-9274-0c03aac15f18,171,Preparing gear for fishing
342be7b7-dd52-4a3f-b0a2-d1ab6109ef96,171,caring for house
7bba3847-e4a8-4a13-9fca-ba8ba94ea4d1,171,Preparing gear for fishing
8cb262d7-8b52-4c94-b179-e1a747487792,171,caring for house
e498062d-ff06-4883-8235-a30c20c95194,165,caring for house
0f868c46-aecf-430f-b0a7-2fc2ac384687,171,caring for house
64cdbe3d-3850-42db-a056-96690b790e3f,171,Caring for children
b35c400b-fccf-4d83-aa67-0903478ca722,165,caring for house
cd9b7bb6-2ae2-4eb6-aace-e20b6e4e4316,171,Caring for children
50d9feea-cec9-42f5-bc4e-48761dad4cb7,171,caring for house
4d9f35ce-2a9b-441d-b08f-f8f7f176840d,171,caring for house
b911a851-f041-480f-bfb4-102aa4892d55,165,caring for house
81471765-316d-4c7e-9373-2f97e7b7c26c,165,Other
d157df9c-309f-4aa8-a2c2-84c4b5416ddc,165,caring for house
6df2dc9f-1464-4222-8afc-2e7842aae42f,171,caring for house
d569f862-861a-47d5-bc4e-bb1e38533055,171,caring for house
ee97aac9-e7a5-43a0-9715-6932a26ff74c,171,Caring for children
bae1feeb-3b39-4570-8509-0c0f636a104b,171,caring for house
fef0aac5-c2f1-43eb-acdf-3e688d4eb72b,171,caring for house
415eb472-2391-45ca-8eb0-7ce286feeb04,171,Cleaning fish
ef46f628-0360-4926-b6f3-a28eb3307f5c,171,Caring for children
ac8446ca-4c7e-4e15-b445-e32295fa35be,171,caring for house
c4be48f5-7805-46cb-a79c-36febdfc6f3d,171,caring for house
69fcf61f-664c-4b83-ac81-6b23acc28f31,171,caring for house
1d7a354f-c475-4e6b-88ac-09c3147a1f79,171,Caring for children
0af6124a-9173-46cd-9ffd-1d7e25ac3d54,165,Caring for children
e0db629f-ec4e-413c-9c1c-25713f1362f8,165,caring for house
2a14b12f-7b27-4533-9aa2-66428d471060,165,Cleaning fish
f1e66a73-b7d4-46f5-9303-0b3bb37ae50b,165,Caring for children
afba3eb7-5649-4954-acae-476aaa25852d,171,caring for house
e47ce9f0-a2de-4b86-92d6-f9ada1caaf3e,171,caring for house
68c9a536-c2d8-4363-8938-04ffaefd2ab7,165,Other
ee26e73b-a92a-42c4-92da-99bb5161e0f7,171,Preparing gear for fishing
f4c0d433-66f6-4b37-8924-38605d6d02fc,171,caring for house
c4d15c8c-516b-4a7b-a1c6-d8f5867ed13d,171,caring for house
9e798e9e-78d5-4db6-8d3d-6fc9acc1813a,171,Caring for children
16b9d50f-0ebe-44fb-96ac-2dc4803aa886,171,caring for house
16b9d50f-0ebe-44fb-96ac-2dc4803aa886,171,Preparing gear for fishing
9085dba2-052f-40d4-b3a2-f42eb23873e4,171,Caring for children
76594ce2-0bbb-46c5-898b-ffdc16099d70,165,caring for house
75590115-3087-4812-9f9a-7050d61d05f2,165,Caring for children
7acf9477-f813-49b9-876d-660030999ecd,165,Caring for children
71aa386e-dbac-4007-b3bb-d709dd415861,165,caring for house
a1dde97f-45c2-440b-a88b-35abcb1e338e,165,Caring for children
f737e13d-93d5-49ef-bb08-a04d4290a99c,165,caring for house
45688143-34e5-4831-8ace-4862d93e7fbb,165,Caring for children
8475b83e-385b-4342-9319-de2a0083bfa6,165,caring for house
f36fc53f-9de5-4e98-9eae-46a2400974fd,165,caring for house
b27f9379-84b1-41a3-8e45-e6514e788830,165,caring for house
65f41e9f-e84b-4765-bde6-34eb082c06ef,165,Other
d6884894-997c-496c-a929-594caa374700,165,Caring for children
a28d0571-d8a3-4c68-beb6-4b8a72f64aab,165,Caring for children
c03218aa-2992-48a6-8fe7-95d3eaba9da4,165,Caring for children
028d8d59-c4d9-48ec-a698-4aee0496ba6d,165,caring for house
f0645c0d-b697-4d03-8cb5-f7496973cc8d,165,Preparing gear for fishing
ce3bd8fc-1b85-4f03-bbf9-4934c5e38cda,165,Caring for children
ce3bd8fc-1b85-4f03-bbf9-4934c5e38cda,165,caring for house
5c039e40-702b-4a1b-be70-5a7db8245ebd,164,caring for house
657403e7-8f0e-4d75-879b-04f9890b248b,164,caring for house
e621c08e-5dcb-4c5e-94c0-605efa1009e7,164,caring for house
72b56aaf-3727-4a05-9706-7f8546cbdc99,164,caring for house
6c419532-91a4-438b-b449-c753c30c661d,164,Caring for children
a96b5d2a-8416-4516-bb86-51101e487558,164,caring for house
2fbb1af5-51dd-4ad2-91f3-27fbebfe0932,164,Caring for children
aedf3b4c-1285-4800-89aa-ca543c576e27,164,Caring for children
e5186b90-3401-46e2-90aa-169872763914,164,Caring for children
c6485d90-ecef-4e5c-afe7-71c7cac7e234,164,caring for house
3b6e928e-6aae-4ac4-aa5d-9990c5b32efb,164,caring for house
f4e091e9-d705-4bac-8171-211f70a128c4,164,Caring for children
654e2aa9-001d-49b0-af68-fbac1b3ac94c,164,Other
a7fbbbbf-5220-4a03-b696-fffaf4e3554f,164,Cleaning fish
30230b79-332c-4fbe-94b7-21e275d98876,164,Other
41a81ceb-0a1d-4540-9201-18e400dcd628,164,Cleaning fish
16f5c8fa-f756-4e22-8c4e-9262bc334f43,164,Caring for children
d81e40d5-8a15-45b2-96b6-54a6a256720d,164,Caring for children
d81e40d5-8a15-45b2-96b6-54a6a256720d,164,Cleaning fish
277d95d7-b2d3-4a23-b22d-47178b8a6520,164,Other
57ace634-c488-45e2-923b-f84d9878f463,164,caring for house
e7aed27a-09b8-4c59-a76b-fd64a3fcd3a6,164,Caring for children
7c44e168-5c0b-4019-9390-f59848535fdd,164,caring for house
9efabc1b-df11-418b-8e75-e1f221733a6f,164,caring for house
835bc408-93a2-494a-ba62-82d507836026,164,Other
aee0943f-9939-4215-a9df-9cbd2a32b22b,173,Caring for children
ad332c82-7f3c-4f70-9d26-a97eed3d86fe,173,caring for house
353ac34d-b087-42fa-b548-3adc6e509428,173,caring for house
26a68be9-9709-4fad-954b-a20465f48448,173,Cleaning fish
83253818-e11a-4287-9cae-22cb86426aa9,173,caring for house
83253818-e11a-4287-9cae-22cb86426aa9,173,Other
fa9e851d-dee0-4f00-add7-ada10c340f99,173,Cleaning fish
9c6993e4-35ff-42f7-9e5a-13a538f7d3f1,173,caring for house
0a5d4bfc-35f6-4a3b-a7e4-d7fc2299e229,173,Caring for children
c6255575-478c-4a02-992e-d7d7f1e96b75,173,Caring for children
a96c3d2b-47db-4b54-9198-469b923763fa,173,caring for house
530caa42-b5b4-4312-aa7e-471f5d16f767,173,Other
966829cd-c327-4986-831a-3e7fbf1bd920,173,Caring for children
9786154c-90a4-49d9-811d-e3b18a9e4a20,173,caring for house
32381817-f1ab-4c52-9c43-69fbbd5cca7f,173,Caring for children
9777c76c-aaf1-4554-bbbd-ad3a7995d080,173,caring for house
a37f6f7e-162b-4f25-ad45-5246130f22a9,173,Caring for children
1ce1f099-17d7-4617-8e16-b3486d3861a0,173,Cleaning fish
25595eae-fc54-4ebe-acdc-f69d23406cb8,173,caring for house
755cc54f-a6e6-415c-8228-675af68d601b,173,Preparing gear for fishing
464a27ae-1145-4d84-805c-48c9a468563f,173,Cleaning fish
cf7920c9-c7b6-4115-85a2-59d9de6efbbd,173,Preparing gear for fishing
e2586216-d420-4d98-91c9-879e8c40208c,173,Caring for children
f479fee8-d3cb-4d26-a44e-aab14f1130fb,173,Caring for children
3f2db297-dc5a-4a9c-8750-ed3ae813956f,173,Selling fish
6f6ad3c7-f7b7-4334-af41-e78fe627ff3a,173,Selling fish
3d10dfe1-24b1-4e40-8e61-378ffed5d28e,173,caring for house
581d1684-fe1c-4e54-91db-76544608e985,173,Other
ebad920c-5c19-4c89-8da6-6a38613c8384,173,Selling fish
bfb28365-c563-4f24-a361-5c4232be42bb,173,Cleaning fish
967a8342-1d3c-4f8c-9c43-53ecbf96b23f,173,Preparing gear for fishing
679476d1-2fa0-4928-af9a-985b44e05a17,173,Caring for children
098a084a-58de-4b7c-b505-655aeb4f061d,173,Other
bcfe2eb1-654e-4fd1-a295-db8e683819a8,173,caring for house
68c3567f-bd51-4636-a83c-aa3a13ca78da,172,caring for house
8b3e6237-7caf-4c0d-8604-acb502677717,172,caring for house
311c81c6-d5b6-4f3b-ac9a-b35b287af49a,172,Caring for children
9326fc72-7c7c-447d-bfb9-867f8d9fc13f,172,Caring for children
c8b233bc-059a-4846-bc5e-850fbf0d71cb,172,Preparing gear for fishing
8848bc1f-6385-44bc-9912-d93f8996dc26,172,Caring for children
0786615a-8b43-4b08-b1f9-aef3baa44bbe,172,Selling fish
b56797f5-aa93-4082-8926-8b5ac9f94044,172,caring for house
4287fa11-c61c-47b7-91e4-ce1336db9ce8,172,Other
b766702d-1ecc-488f-822a-b140416ed567,172,Other
a3b4de99-d461-432e-b2ce-3b861c02de5c,172,Caring for children
4d905fc1-89b3-4ab5-a26d-02e374b86c73,172,Caring for children
eea78b65-d883-416b-902a-7e0d6a007aaf,172,Caring for children
9f1cfa03-4152-4743-9274-0c03aac15f18,171,Selling fish
b415aa52-01ad-44d7-acc5-2f8db72895b5,171,caring for house
41dd292e-f099-4490-a82c-a29bbdd9d350,171,Caring for children
41dd292e-f099-4490-a82c-a29bbdd9d350,171,caring for house
6ac7e4fe-9f30-4284-90f7-1dea88b324ff,171,caring for house
3bc748a2-e62b-41ff-98b4-2183c67413fd,171,caring for house
b7897ca4-4dba-4924-a1c1-e60aca437676,171,Caring for children
4f9c5815-a319-43ba-8475-c3cf0957781d,171,Caring for children
971a9b44-34f8-49e3-81f2-e5be260ceba1,165,caring for house
e498062d-ff06-4883-8235-a30c20c95194,165,Caring for children
2671a241-99de-47fa-9847-f0654ca1260c,171,caring for house
716dd5db-22d4-4702-a229-da4611827fbc,171,Other
34fcc522-909a-476b-8cc3-23f469b3e26b,171,Caring for children
d8f98769-9207-4a33-9b57-7d64ccfb74c2,165,caring for house
005c4863-fd79-4417-9aa9-ce36037741f4,171,caring for house
3439ae8b-7672-4cd9-bab4-8974199f5ff8,171,Preparing gear for fishing
27608da8-b598-46a0-8674-4d0158d861ba,171,Cleaning fish
ebb088eb-e739-4574-b2d1-68cccbdb858d,171,caring for house
9abf306d-04c0-4341-b3e1-ca9a06bb37e3,171,caring for house
00a8d733-8a79-4345-ae9f-aa5ceae0e0f4,171,Preparing gear for fishing
d18c32cf-f2ef-4779-a2c9-aec446c740f4,171,caring for house
2fa52694-8a5d-4510-b78b-673e4b80af39,171,caring for house
74709b5d-6820-4766-b13e-ac4a5f8ca33d,171,caring for house
27f7c0b7-6e7f-4bb9-841a-7a19347d7e12,165,Caring for children
05a45ff2-63ed-4baa-aa79-8a75228b922d,171,Caring for children
89dc5871-4bd6-4573-87ec-26ce26cc54bc,171,Caring for children
6c9a7894-49d5-4885-a77a-615489de1d9e,171,caring for house
5bace073-2625-4a30-8bde-8b7a66d41621,171,Caring for children
5afc4ee2-766f-48ce-a87c-507cda1a9280,171,Selling fish
93cbebb2-6fe0-447e-8df6-db4ab441e4ab,171,caring for house
b22141ed-32f6-4464-a4f5-88d117870af8,165,Caring for children
788c5ea9-4e94-4f8a-a405-cbe78c6fa32a,165,Caring for children
5baea77d-fa22-4f26-9a31-62b82eea7511,171,Cleaning fish
facf2890-bbd7-4127-8d98-a17a0988b6c2,171,Cleaning fish
e9e3522e-a226-4f8f-9f19-19281c1035f0,171,caring for house
e0a1f3dc-3e51-4fb9-8ae9-c40fa842bf88,171,Caring for children
b85b92c3-5e58-439f-8ba4-568cb8bb4c9f,171,Selling fish
9f10cfa9-880f-4419-a7b2-01eda2cdcc30,171,Caring for children
9f10cfa9-880f-4419-a7b2-01eda2cdcc30,171,caring for house
e47ce9f0-a2de-4b86-92d6-f9ada1caaf3e,171,Caring for children
e47ce9f0-a2de-4b86-92d6-f9ada1caaf3e,171,Cleaning fish
d01b11f6-ec32-4683-b4a5-e3db554e7c83,171,Cleaning fish
4ce79ee0-d0f1-4571-8288-22222f937413,171,caring for house
68c9a536-c2d8-4363-8938-04ffaefd2ab7,165,Caring for children
0c56bb5c-43f8-4cdb-9b03-cdbe15704c76,165,Other
842c07e1-2bea-4813-93be-e4c0b9342607,171,Caring for children
842c07e1-2bea-4813-93be-e4c0b9342607,171,caring for house
cab1db93-3cda-4451-bdf8-07f3dd963ca9,171,Caring for children
826de530-f556-4f00-ab4e-33b118a390eb,171,caring for house
dd597acd-50b2-4270-b8fe-fc101a0f2648,171,caring for house
e8168fb9-eb70-4346-8f76-b6ab095595c5,171,caring for house
c9a7e2c6-5277-45c0-a444-65935bf26aed,165,caring for house
9a3a26c6-5747-4011-abcc-08bd5b4ed6df,165,caring for house
1a0ea335-db4f-4d3f-b83c-c7b2ad1cf181,165,Other
76594ce2-0bbb-46c5-898b-ffdc16099d70,165,Caring for children
2f2e2d61-9aa8-4969-aeab-99f589f062ba,165,caring for house
aeb73f65-2d87-4eb1-bcd8-53374f5766c9,165,caring for house
8ae954cd-d9da-4c8e-945d-d9f811dc88e5,165,Caring for children
8352acca-6873-4130-b23f-0800a96b1e49,165,Caring for children
2c643aa1-8b36-4525-9164-c7d0d1980813,165,Caring for children
9b47bea8-3029-4907-b092-5373806a59e3,165,Caring for children
1e3f0662-5e5b-4733-8f6d-0d4584da9e92,165,Other
48406368-5517-4038-bf48-8036936ec536,165,Caring for children
13973882-0486-4bdb-a1cd-5dc083d65a26,165,Caring for children
79395872-d92e-42ac-a683-6f05443df61a,165,Caring for children
241c5ca0-cea3-4898-bc52-b965f2b82f28,165,caring for house
241c5ca0-cea3-4898-bc52-b965f2b82f28,165,Caring for children
4d55b9bc-4591-4d63-a559-6d640bab4ed0,165,Caring for children
a9b9d728-9f4d-4ef8-ba32-fa05eaf2a666,165,caring for house
f903dbf2-fd02-45dd-b406-0f0b1f5f6ffb,165,Caring for children
de742ae7-0752-4797-bbb8-f70b2ac4d7f5,165,Caring for children
17a1f716-5b5c-4dc2-bb55-9f327e8a9aa5,165,Caring for children
4a7d1c5e-91f5-4042-89e1-0359959043df,165,caring for house
80b6cacd-a4ae-491e-8cda-abafaba84d56,165,Cleaning fish
5f548fd1-7c60-41ac-9dde-d6d8ad79e82f,165,caring for house
773f32ac-d4e3-4d7a-8d66-3eea10fbe9ae,165,Caring for children
8893d5bf-7326-401e-bb32-4d555b55f14e,165,caring for house
97543ef2-14b2-4452-b680-489eed4ba935,165,Caring for children
23dcd181-6d7f-48f2-bb4b-ffd06f35aac8,164,Caring for children
75f7549f-c7a1-4230-9236-d55923b7f2d6,164,Caring for children
b398e8d5-14da-494c-bea4-1f8c1bf15cd5,164,caring for house
ef4974bc-5630-42c2-8da7-54dba256ebcc,164,caring for house
6fa53c66-c5e1-44e1-8cf5-84a03ff934dd,164,Other
3a6d34d4-1611-4b53-91cb-6eb698ab2552,164,Caring for children
f4e091e9-d705-4bac-8171-211f70a128c4,164,caring for house
654e2aa9-001d-49b0-af68-fbac1b3ac94c,164,Caring for children
30230b79-332c-4fbe-94b7-21e275d98876,164,Caring for children
f893b7dd-355c-4c58-994a-f069c7eb2df2,164,caring for house
060b738f-9e65-4f74-b346-ab0a16b06fc0,164,caring for house
abb7ac9c-d837-481c-a16e-0349cc1bc6d9,164,Caring for children
6f9e3f4c-f9af-4942-8540-7904016facfb,164,Cleaning fish
08c90426-1c77-40b3-8763-8155acc863c7,164,Caring for children
0df10e92-7aec-4185-8fe9-28d8b1552c28,164,caring for house
2d8d222a-ec8e-4922-9c93-491466acf91e,164,Caring for children
2002db9e-7a0a-4dee-acee-ba1b97e56981,164,Preparing gear for fishing
cdcfd81c-96d6-4fae-acbf-ecff17a5a57c,164,Caring for children
146ffff7-06fa-4f6a-a5a6-8bada01159c2,164,Caring for children
15cb3d2a-50bc-40ef-976f-c567a4c66fd2,164,caring for house
9904f308-5109-44ef-bac1-3a04c52e2f7d,173,Preparing gear for fishing
ebfe8055-4569-4136-84f8-e5fa172df742,173,caring for house
77d9e2c5-d733-452c-823d-3f17334b464a,173,Caring for children
d3588343-79ed-45b8-826e-0af9a3742a1b,173,caring for house
dfa4fc31-6493-439f-a0da-71a02ece6b6d,173,caring for house
966829cd-c327-4986-831a-3e7fbf1bd920,173,caring for house
b67ce536-4503-4091-bd05-f7fe3df608ab,173,Cleaning fish
b67ce536-4503-4091-bd05-f7fe3df608ab,173,caring for house
32381817-f1ab-4c52-9c43-69fbbd5cca7f,173,caring for house
991bee55-2b2f-4f41-9332-f8033ed1d4d7,173,Caring for children
991bee55-2b2f-4f41-9332-f8033ed1d4d7,173,Preparing gear for fishing
202f708c-3eb8-4036-9288-31e42e62f890,173,Caring for children
aa84c17a-3aa7-4448-bcfc-47c65ec06c7a,173,caring for house
aa84c17a-3aa7-4448-bcfc-47c65ec06c7a,173,Caring for children
0eb5fcc2-1425-482b-b082-49621e0a0bb8,173,caring for house
a37f6f7e-162b-4f25-ad45-5246130f22a9,173,caring for house
52815b15-f04e-4bf1-ba54-d2d12583e152,173,Cleaning fish
14fb1247-f9f9-4a87-9afa-cb7c522f2e5d,173,Selling fish
9d229fd0-18bf-40ed-be4d-f9ee6872ff7c,173,caring for house
64194610-132b-433f-b7c8-b3c1fff6457d,173,Selling fish
f479fee8-d3cb-4d26-a44e-aab14f1130fb,173,Cleaning fish
6c2eb43c-3277-4373-830a-efd7af0d40d3,173,caring for house
a8336bb4-039b-430e-af37-82c606c8e37b,173,Caring for children
1fc548d9-423e-4259-9efc-bc814647de90,173,caring for house
229f2831-ecd2-4978-bd17-8d764b2a6587,173,caring for house
bcfe2eb1-654e-4fd1-a295-db8e683819a8,173,Cleaning fish
d5799f08-145f-478d-a9c7-dadf46b66cc1,172,caring for house
7cd50bcf-6770-4b20-bb00-8faa240096db,172,caring for house
2afa5ca9-c86e-4c44-b25c-00893d43e178,172,Cleaning fish
acdc2393-79e3-4ba9-bf48-5d0c62158b3c,172,Cleaning fish
68c3567f-bd51-4636-a83c-aa3a13ca78da,172,Cleaning fish
790b94e1-934e-4da3-a130-648f8230e9af,172,Cleaning fish
790b94e1-934e-4da3-a130-648f8230e9af,172,caring for house
e4256e67-1830-4c7b-8206-700ad2249b06,172,Caring for children
74ff1124-bcc9-4c7e-acd1-9fb33583bbee,172,Caring for children
b681c781-14d5-4fd4-9cd6-98865caa664b,172,caring for house
9326fc72-7c7c-447d-bfb9-867f8d9fc13f,172,Preparing gear for fishing
38a4d447-c29f-4da9-a34f-b050b6a22491,172,Caring for children
6a6a63e4-68a0-4119-9545-2c8bf5bf8068,172,caring for house
239fa6ff-dede-407b-b5e6-a5224849dc97,172,caring for house
283168b5-bac7-4bde-bbd7-8314be65de11,172,Preparing gear for fishing
1bea09fd-27b2-4502-a93e-3247cd0e8c11,172,caring for house
023e9e8e-843f-4f77-8998-2a7e36e28deb,172,Other
7f116504-b520-4cea-8152-d939f3fe55c0,172,Other
9c84555a-8683-456c-b761-2bcdc1265afa,172,caring for house
3be33b59-4d5c-49d0-8547-feafda10f19f,172,Caring for children
3be33b59-4d5c-49d0-8547-feafda10f19f,172,Preparing gear for fishing
f7937b7b-b33e-473f-84a1-7cc8ed39e6d6,172,Preparing gear for fishing
