submissionid,ma_id,15_activity,15_hours
067ac2ad-6938-4a80-9d9d-ea38ba86f50e,171,cuida da casa,12
65ebafc6-3136-4220-bc32-d792976f2fb7,171,tira carangueijo,1
2c643aa1-8b36-4525-9164-c7d0d1980813,165,cuida da casa e das crianças,24
773f32ac-d4e3-4d7a-8d66-3eea10fbe9ae,165,pesca,4
6264685b-51c3-436a-8078-f499fb698cfc,161,Igreja,2
8b97c941-4319-4a92-b078-f09d312339dd,161,cuidar de casa,10
76f2f079-2572-462f-bf52-6170af9c9d00,161,trabalha com Avon,5
e6d69e26-8318-4472-aafa-0abf331f824c,161,cuidando da casa e da criança,12
98218843-0ea8-49aa-aa03-26acde144876,161,passeio,2
f67b0f65-3b89-4157-99ef-5085fd2d79f9,161,8,5
657403e7-8f0e-4d75-879b-04f9890b248b,164,cuidar da casa,35
de6bf54f-ccec-4806-b148-641198265ca8,164,beneficiamento de caranguejo,6
de6bf54f-ccec-4806-b148-641198265ca8,164,cuidaando da casa e criancas,16
9efabc1b-df11-418b-8e75-e1f221733a6f,164,cuidando da sua casa,5
ba8dbca3-efe1-4f3e-97c6-8df05019ec19,173,leva as criancas pra escola,5
734f31d2-00f7-42da-98f1-9999cf5932f5,173,casa,30
581d1684-fe1c-4e54-91db-76544608e985,173,pesca ,72
c9d9f19d-6739-404e-b722-eeabad700433,173,catação de camarão ,3
b70326d1-6f88-49a2-bf76-6d0f2f56ec0e,173,catação,8
105d5dc1-7b28-49e0-886e-58b9ec0dc076,173,cuidar da casa,16
8848bc1f-6385-44bc-9912-d93f8996dc26,172,atividades domesticas,16
43ea6036-f7c8-4c6a-be9a-ff438b16e447,172,pesca,12
d8e326ec-51e3-42f7-aa58-483570e4f151,172,beneficiamento do pescado,10
ebe5eef1-33fa-4b12-ae61-273a9071631e,172,cuidar da casa,12
6ee89fa4-68ad-4ddf-8998-b03cabba619f,171,Cuidando da casa,10
9ab182a1-ba4b-47b5-af7a-3d8f6103f433,171,batedora de açaí,5
de120e96-6196-4e10-8344-d80de9ee355a,171,cuida da casa ,24
65ebafc6-3136-4220-bc32-d792976f2fb7,171,cuida da casa,8
2a886576-669a-4838-a771-01400eb1a85f,171,cuida da casa,12
eef67e28-bab8-4476-b740-45d2e4b65c6c,171,cuida da casa,8
76594ce2-0bbb-46c5-898b-ffdc16099d70,165,Cuidando de criança,12
f0645c0d-b697-4d03-8cb5-f7496973cc8d,165,marisqueira,6
cf52caf9-d737-432c-b133-dbaff07cf425,161,líder do pastoral da criança,4
7593cdc5-104d-46f1-b47a-df9b75fe5ca1,161,"trabalha na roça, mandioca",8
63defaab-c4f5-4495-ad24-56cd412db1ff,161,vendo natura,6
0716972f-6155-44d4-8e3f-76087bf94dbe,161,comércio ,8
0716972f-6155-44d4-8e3f-76087bf94dbe,161,cuidando da casa e da criança ,10
0a0a56ce-a676-4b51-923c-ca8af07379a8,161,cuidado das crianças ,12
004e79a5-34ac-416c-892a-71c4c5c5d528,161,cuidado das crianças ,2
7fbd2bfd-7ac9-4b26-b658-fe7b637d1ace,161,cuidado da casa,7
2480eeae-3c2e-4134-88ed-f0b8fe1faecd,161,cuidar da casa e das crianças ,16
a3083769-4e4b-43cf-9d2e-66d0ac1b0698,161,maior parte cuidando da casa ,12
6c3b932e-ffc7-4f03-b0d2-5e32b6794a13,164,catação do caranguejo,7
b398e8d5-14da-494c-bea4-1f8c1bf15cd5,164,cataçao de caranguejo ,6
6fa53c66-c5e1-44e1-8cf5-84a03ff934dd,164,cuida da casa e das crianças,15
46f44683-8e31-41f6-9c4e-44252cc9c53c,164,cuidar da casa e das crianças ,16
1e10eae9-e408-45f4-a601-a03fcd1cd7ba,173,pescadora,10
ba8dbca3-efe1-4f3e-97c6-8df05019ec19,173,cuida da casa,25
17436f17-40ef-4129-8537-302e8f3d699e,173,praia,3
5117e153-ca03-45bd-a077-a98b0a7d0cbb,173,futebol,2
b67ce536-4503-4091-bd05-f7fe3df608ab,173,cuidar da casa ,50
08669f43-03cf-4abf-995a-a501a336dfb9,173,pescar ,8
8e790e0e-0d2a-443c-8ba9-1019ce9b052b,173,lava roupa pra outros ,5
af066c6d-1ad2-418b-b206-35266f1cbc7e,173,bar,8
3d10dfe1-24b1-4e40-8e61-378ffed5d28e,173,cuidadora ,2
2166f289-d782-4c4a-8c65-67d832811e07,173,lanchonete ,8
b681c781-14d5-4fd4-9cd6-98865caa664b,172,atividades domesticas ,15
0786615a-8b43-4b08-b1f9-aef3baa44bbe,172,pesca,12
4d905fc1-89b3-4ab5-a26d-02e374b86c73,172,cuida da casa e das crianças,16
7adcd730-696c-439e-b6ae-6b85648fd507,172,"cuida da casa,das crianças e faz os petrexos de pesca",16
b116a026-4f67-4eb9-8651-6f9c6c0c693c,171,Cuidando da casa,16
b8c02496-38c0-4e4a-ab2c-c8e5ca3078f4,171,cuidando da casa,16
6a587ebe-16fe-4665-a1d3-68d2548a74a5,171,Restaurante,12
93cbebb2-6fe0-447e-8df6-db4ab441e4ab,171,cuida da casa e das crianças,16
a174800e-6ef6-446e-ba51-ff0d71d619dc,171,pesca ,12
d5c8fcaf-21c9-4ef5-9d6d-670ac5bd384f,173,cuida da casa,24
a6bcbf6f-c150-4b8b-8812-7414d07ffd0d,171,revendedora Avon,3
dd597acd-50b2-4270-b8fe-fc101a0f2648,171,cuida da casa ,8
76594ce2-0bbb-46c5-898b-ffdc16099d70,165,Cuidando da casa,12
aed72868-05a5-4cbf-bcb5-45b686e7f7a6,165,doma de casa,8
1645aecf-100d-4c6f-9726-b10043dddf0f,165,cuida da casa,6
4a7d1c5e-91f5-4042-89e1-0359959043df,165,cuida da casa ,8
9b7553db-8e29-49eb-8a2f-9006d80f6470,165,marisqueira,4
deb1247a-0e14-4d0a-a6ed-c385a96f2f33,161,catação ,3
2480eeae-3c2e-4134-88ed-f0b8fe1faecd,161,beneficiamento do caranguejo ,3
7a90c6b6-4973-4e22-bf2a-e40a90a5a840,161,"remendando redes, pretrechos de pesca ",10
2fbb1af5-51dd-4ad2-91f3-27fbebfe0932,164,pesca,5
7b1bd489-69ca-4b1a-bf36-0bfb98f915ba,164,cuida da casa,10
7b1bd489-69ca-4b1a-bf36-0bfb98f915ba,164,catação de caranguejo,5
65ca941a-e1fb-4edf-afac-96cea424e304,164,pesca,6
9efabc1b-df11-418b-8e75-e1f221733a6f,164,secretaria,8
9904f308-5109-44ef-bac1-3a04c52e2f7d,173,cuidado de casa,5
ad332c82-7f3c-4f70-9d26-a97eed3d86fe,173,posto de saude,40
26a68be9-9709-4fad-954b-a20465f48448,173,venda,20
b67ce536-4503-4091-bd05-f7fe3df608ab,173,descascar camarão ,5
32381817-f1ab-4c52-9c43-69fbbd5cca7f,173,beneficiar o camarão ,2
aa84c17a-3aa7-4448-bcfc-47c65ec06c7a,173,cuidar da casa e das crianças,15
a9d5ce83-227d-49cd-8335-f11732ce8825,173,2,40
c707d3cc-ff80-45fe-901e-09861625b360,172,atividades da casa,15
cc0afc64-450d-4876-89eb-fe77d8f96aae,172,pesca de caranguejo ,8
002a1b19-828d-44c1-9edf-e005e1d81cd7,172,Cuidando de criança ,10
81471765-316d-4c7e-9373-2f97e7b7c26c,165,roça,4
ded1d624-4455-4ea6-8ec5-ff28a6bd56d0,171,cuida dos pais idosos,10
e1edfc04-fd81-4a76-a8a1-441230e765ac,171,atividades da casa,15
9e410ff3-3984-46f6-9fc0-51519c039055,171,cuida da casa ,5
079521e1-8063-4151-89ba-40f1bf4d75c6,171,cuida de casa,12
0097b5b7-dd42-45e4-a439-81d155129091,171,roça,4
9c6ba031-58bb-48ff-a386-1519e23e9caa,165,Agricultura,2
67547ea4-d1ac-49f5-aaaa-ec2bc3ba8a25,165,cuida da casa ,6
6d04369c-e870-4265-862f-2f0babc7fb72,161,buscar lenha,2
da4151a7-a73d-4034-b220-8b7cc7e509cb,161,cuidar da casa,16
fe2a6a93-07c6-432e-b1c9-f036919444e6,161,pesca ,30
6fa53c66-c5e1-44e1-8cf5-84a03ff934dd,164,agricultura,8
30230b79-332c-4fbe-94b7-21e275d98876,164,cuidar da casa e das crianças,12
919e9c96-3d5d-4295-a826-d1dab17edeb7,164,cuida da casa,8
20c35efe-e40a-4477-b0f8-e19e1ce8493b,164,pesca,12
53dbc7a2-3686-4f8e-820a-10a6cf82f652,173,cuidar da casa,8
ce239a25-ee17-4d01-bfa6-f3804ecb691a,173,cuidar da casa e vender pescado,10
9b6c4e82-d05d-4f15-9af6-1bed37023eba,173,cuidar da casa,5
fb2933ff-c404-42d3-9060-db6b540aeb81,173,trabalha na associação ,4
45588378-0881-468a-8535-0537134fb0c7,173,cuida da casa,8
48cd1918-e681-4992-8f4f-45ad0174d437,173,faxina na casa dos outros ,6
e2586216-d420-4d98-91c9-879e8c40208c,173,cuidar da casa e das crianças ,14
a418bac3-7477-485b-b51c-bfb4755f6b20,172,atividades da casa,18
e49639a4-0665-4aee-a522-f68015a66765,172,2,3
4ff8248e-c412-4e95-890e-867d08374cbe,172,Cuidando da casa,16
cc0b7c2f-e32b-4751-b682-d504a2d09093,172,cuidando da casa,14
239fa6ff-dede-407b-b5e6-a5224849dc97,172,cuidando de criança ,12
002a1b19-828d-44c1-9edf-e005e1d81cd7,172,Cuidando da casa,16
9f75369c-2858-4678-95c5-5a852d744c73,171,Cuidando da casa,12
6ac7e4fe-9f30-4284-90f7-1dea88b324ff,171,preparando equipamento para a pesca,2
66eda6b9-8342-4987-9b8c-ce8506aa40bd,171,cuida da casa,10
ee97aac9-e7a5-43a0-9715-6932a26ff74c,171,cuida da casa,4
6654da72-0aa4-46cd-a245-257226b58644,165,costura,4
3ebf40f2-b3a3-43a4-88a7-f1803874110e,171,cuida da casa e das crianças,16
f4c0d433-66f6-4b37-8924-38605d6d02fc,171,cuida da casa,12
84b6c5ba-cef0-4bdd-80bf-b5b970faffd5,165,cuida da casa,12
1ea92d14-d014-4c58-80f6-08f4a242ad9f,165,cuidar da casa e das crianças,14
ccdb3feb-6b6f-4d1e-afa2-304de6f0ed08,165,pesca,6
564207cd-327e-4538-97be-7f5c90c0a274,165,cuida das crianças e da casa,14
241c5ca0-cea3-4898-bc52-b965f2b82f28,165,cuidar da casa e das crianças ,17
36193282-d54c-478e-abf9-61f889635f7c,165,roça,5
b3507028-648e-4803-99e4-62e8d4bc403a,161,pesca,2
3ab86c2f-cae4-4e4e-a1e5-108d7977a20d,161,cuidar da casa,10
b112d26a-1619-4e97-972a-0a6942b0db36,161,cuidar da casa,10
98a06631-17cb-4b3b-8d0f-ae6acdc342fd,161,trabalha no mercadinho,10
7fbd2bfd-7ac9-4b26-b658-fe7b637d1ace,161,crianças ,3
4ffc390c-cce2-4989-a496-e937880d530b,161,crianças ,3
e2e7aee4-d18f-4218-a306-bb7f7550f6bf,161,caranguejo ,6
192c4963-ca02-4eaa-8ca5-a3654eed7bc8,164,buscar lenha,2
c214edd2-efea-4d10-a613-d03b424e4777,164,cuida da casa,3
cf299c98-1273-4cfd-8750-158566cc2e3e,164,cuida da casa,6
2d7d59ee-0cc7-44b4-ab98-5ab01eeeeb91,164,pesca,6
1e10eae9-e408-45f4-a601-a03fcd1cd7ba,173,cuida da casa,6
e1a258c2-e76a-45a5-aacf-ef08347761f3,173,cuida da casa,6
684d6c3b-f865-4204-a1d8-4f4dc0042626,172,atividades da casa,12
c549b8eb-7a23-4d83-93a9-c34bed088983,172,atividades da casa,5
6e5dd3be-a8f8-4378-b358-afc9e502ee67,172,pesca de caranguejo,8
6ac7e4fe-9f30-4284-90f7-1dea88b324ff,171,cuidando de criança,12
99f34e55-6ed2-42c8-b6ad-bbe97fea356e,171,cuida de casa,12
44aa5c47-49c7-4171-bc6d-f4ca4ebac033,165,tapete de tecido,4
14912652-5fcf-4599-9ed7-0cae0ba2eb11,171,cuidar da casa,14
ee26e73b-a92a-42c4-92da-99bb5161e0f7,171,cuida da casa ,13
8fec19c0-db04-433d-982f-b35bd903b5ba,165,cuidando de crianca ,12
b09b9967-a91b-406d-902a-7bc3ee65b7e4,165,cuidar da casa,14
9b47bea8-3029-4907-b092-5373806a59e3,165,Agricultura,3
48406368-5517-4038-bf48-8036936ec536,165,pesca ostra,6
e7daa924-67ad-4544-b13a-8461f341510f,165,cuida da casa,10
40a4a363-7b6b-4560-bcaf-1bc67361c67a,165,cuida da casa,8
5b6bc2f0-b2b6-44e0-b02b-2ebf62e34968,165,cuida da casa,8
18e15e6f-fd3a-46ba-83ce-48fd15f5d6ba,165,cuida da casa ,8
1f755d17-877b-4062-9d28-1813019bf50d,165,dona de casa,20
538e3acb-6a01-4abf-a560-74a3f107659c,165,marisqueira,5
f49d89b7-b1d9-4d67-b3db-7a432533d6c7,161,cuidado da casa,4
35fe59eb-87bf-44e8-966d-a41edeb5ef4b,161,agricultura ,4
b112d26a-1619-4e97-972a-0a6942b0db36,161,beneficiamento de pescado,2
c5836061-7cef-4541-844b-c49039036fa0,161,voluntário pastoral da criança ,1
2c5e4336-76bf-4889-a03d-018de739f5e4,161,vender natura,6
deb1247a-0e14-4d0a-a6ed-c385a96f2f33,161,cuidado crianças ,6
0a0a56ce-a676-4b51-923c-ca8af07379a8,161,cuidado da casa,7
4ffc390c-cce2-4989-a496-e937880d530b,161,casa,2
b86a51a8-e4c0-42ee-b03c-17f8df319ce1,161,cuidar da casa e das crianças,14
0986e98e-421e-4c36-90fa-1ef007599b37,164,roça,8
a9ea30ea-9dac-4602-883b-d3be58692db4,173,cuidar da casa,8
388f410f-6fb8-401e-bdaf-41cc2fedde02,173,cuida da casa,8
01a917df-4b80-489c-9c81-9329eedc2719,173,cuida da casa,8
dd96b547-7671-4cdb-9efb-db3f291f0363,173,cuidar da casa e das crianças,16
52815b15-f04e-4bf1-ba54-d2d12583e152,173,fazendo rede ,10
50513ede-e68e-4fd3-91ca-4e6635b51e33,173,pega turu,5
967a8342-1d3c-4f8c-9c43-53ecbf96b23f,173,cuida da casa,6
a8037b09-9814-4a2f-a517-415ef27a90e9,173,costureira,4
e2014f07-c399-416c-858e-7b29ea52b69e,172,doméstica,15
cce0c0c4-325e-408d-be4e-47a57e1a7388,172,cuidando da casa,16
cc0afc64-450d-4876-89eb-fe77d8f96aae,172,cuidar da casa ,14
15c36491-850d-487a-bc6b-c7cb3f5fabbf,165,Agricultura,4
b415aa52-01ad-44d7-acc5-2f8db72895b5,171,Catação de Caranguejo,7
41dd292e-f099-4490-a82c-a29bbdd9d350,171,cuidando da casa,6
ea4144a4-1a23-473e-8a7b-286055d48467,171,cuida da casa,6
69fcf61f-664c-4b83-ac81-6b23acc28f31,171,atividades da casa,12
8e4656ed-e40e-4ff6-87b9-8a4f339d229c,171,cuida da casa,12
a82e752f-3d57-4158-a8b8-95e3d65485c6,171,cuida da casa e das crianças,12
9b47bea8-3029-4907-b092-5373806a59e3,165,cuida da casa,6
d721abbb-1d6c-4a7e-baed-f171379bec2b,165,cuida da casa,15
77e14343-95bb-4a21-a6d0-b05875f47e72,165,a panha acerola,8
a8170e5d-4b41-439f-946f-401eba91325f,165,cuida da igreja,4
d1c67b21-dd22-489b-b25a-013db2faef5c,165,cuida da casa e das crianças ,14
564207cd-327e-4538-97be-7f5c90c0a274,165,pesca,6
7c4cabe5-79f1-40bd-be25-655d8c386bda,165,pescaria,12
ce3bd8fc-1b85-4f03-bbf9-4934c5e38cda,165,faxina,5
939f5235-573a-4216-ac58-a260a3726e54,161,lavoura,4
af0d19b4-d633-4eec-941d-71836a9613ef,161,cuidando da casa,16
cd63f8c4-50e2-49fc-ab40-c8878d8ffae9,161,trabalha na roça ,8
e6d69e26-8318-4472-aafa-0abf331f824c,161,beneficiamento do caranguejo,8
fe2a6a93-07c6-432e-b1c9-f036919444e6,161,beneficiamento  do pescado ,20
23dcd181-6d7f-48f2-bb4b-ffd06f35aac8,164,beneficiamento de caranguejo,7
8248bfaa-2d38-45b4-b329-789e0bf29019,164,cuida da igreja ,4
08c90426-1c77-40b3-8763-8155acc863c7,164,lavar roupa para fora,4
2002db9e-7a0a-4dee-acee-ba1b97e56981,164,roça ,12
15cb3d2a-50bc-40ef-976f-c567a4c66fd2,164,cuidar da casa e das crianças,16
aee0943f-9939-4215-a9df-9cbd2a32b22b,173,cuidar da casa,40
ce239a25-ee17-4d01-bfa6-f3804ecb691a,173,domestica,25
6e1c2acc-e5ca-4fd1-b550-c5e28e1d4e91,173,pescadora,6
202f708c-3eb8-4036-9288-31e42e62f890,173,cuidar da casa e das crianças,12
3d10dfe1-24b1-4e40-8e61-378ffed5d28e,173,pesca,3
581d1684-fe1c-4e54-91db-76544608e985,173,cuidado da casa ,8
2166f289-d782-4c4a-8c65-67d832811e07,173,casa e crianças ,8
1fc548d9-423e-4259-9efc-bc814647de90,173,cuidado da casa e crianças ,6
229f2831-ecd2-4978-bd17-8d764b2a6587,173,cuida da casa,6
658f5e29-009b-4674-bc5a-91782f9b1438,173,cuidar da casa,16
a27cc38f-ca25-480f-8db6-cf19c791b353,172,cuida da casa,10
22f24621-10ee-4b6a-b246-e4bf1ffce8ec,172,atividades da casa ,11
da9ea659-85a8-4b99-a64a-91a5207f303c,172,atividades da casa,11
6e5dd3be-a8f8-4378-b358-afc9e502ee67,172,cuidar da casa e das crianças,16
7079e82f-0952-4ecc-b9fd-fe8159aa6882,171,cuida casa,5
05a45ff2-63ed-4baa-aa79-8a75228b922d,171,faz tapete de tecido,10
a174800e-6ef6-446e-ba51-ff0d71d619dc,171,cuidar da casa e das crianças ,15
9e410ff3-3984-46f6-9fc0-51519c039055,171,benefiamento do carangueijo,8
a6bcbf6f-c150-4b8b-8812-7414d07ffd0d,171,cuida da csa,6
e6e0ff2b-82c5-4ccb-b6b7-e87175016335,165,Agricultura,3
ccdb3feb-6b6f-4d1e-afa2-304de6f0ed08,165,camarão,6
241c5ca0-cea3-4898-bc52-b965f2b82f28,165,pescar,6
b4ac8ac2-f257-492f-9d33-95f1c6766aa2,165,mariscagem,8
81a53806-5254-48e4-8233-c9b1de1535d4,165,venda de roupas,15
2f602d8e-0a18-45ce-9acf-ab3c24e559b5,303,limpiar la casa,2
7feb690e-3e7d-43c5-9b3e-92efad89b054,303,lavar ropa,2
61725a5f-b746-407f-a70a-8d960d388fd2,304,cocinar para la familia,2
c606030f-08c1-459d-8f79-ad38395853a0,304,cocinar,2
549a2efe-958e-4f75-a183-8221d23e97cb,304,aseo de la casa,2
30ba6e73-f724-4b72-838e-93ce9e86f832,304,trabajo independiente,6
28e6b9b4-24e5-4c9d-9867-1754230fe074,299,vender el pescado,12
aeff9188-e78a-42f2-bb64-1d9f41f62878,299,cocinar,1
b82800e1-921e-429a-b3ee-62641067e2dc,304,limpiar pescado,2
11cd67d5-b54e-4d45-99be-890666f4c667,299,Limpiar pescado,4
f631738b-54e9-48b0-958c-41744b2fb662,304,cuidado de los niños,4
411c7c87-5563-4fd7-9eca-d66ebbc54324,299,cocinar,1
a53e95cb-cadb-40d6-8014-f44f7407c4a9,299,venta de pescado,6
1c641b8b-d75b-41d5-b9d7-4a711f338698,299,venta de pan de coco y pescado,8
eeb15878-a865-404a-88d4-ccb2e365f22e,,venta del pescado,84
e8c80d5c-2d2b-45fc-90bf-e46a242f12fa,,cocinar para la familia,21
a71e0e66-728a-46b6-9f5a-c2c8450facda,310,cuidar a los niños,4
f6a91c58-740f-4907-ba1d-641fe8c3dfa7,310,limpiar pescado,1
14e1299f-85af-40ee-b0ae-b4263e5a16ee,310,cocina,3
2df965c5-02dc-4a14-81fa-56752ba124f7,309,cocinar para la familia,8
718eceef-faad-4a7e-925b-d87cc750b151,309,cuidar a los niños,24
1fec892f-6aca-4489-bde9-21c000a034c3,309,cocinar para la familia,8
d1814cef-cc25-400a-8b2b-c9b9aee52d5d,,cuidado de la casa y de  los niños ,24
4e74a6ef-35bd-4b8c-8152-4898d69ed010,309,dependienta de bodega,10
b80c834e-0739-4a41-89c2-9595a9c68f79,310,cocinar para la familia ,6
b80c834e-0739-4a41-89c2-9595a9c68f79,310,limpiar el pescado ,4
d44f4aa4-783c-4479-98b6-595b36e29614,,venta del pescado,7
e29f3b86-550f-4d6c-bd5d-669488293a45,309,limpieza del pescado,1
63475a8e-2f00-49f6-b82a-74fec1e4eb2b,309,cuidar a los niños,24
63475a8e-2f00-49f6-b82a-74fec1e4eb2b,309,cocinar para la familia,6
dfa36cab-e673-404d-8bfa-b9293d6c9f8f,309,limpieza del pescado,2
9467afe6-0d13-4c4e-a68b-5b58ea14921a,310,limpiar pescado,2
0dbcf53c-20ee-4726-b000-71a22dfe262c,310,limpiar pescado ,4
b2309e07-a932-40a8-8173-f0eb7a751218,310,Cuidar los niños ,12
b390c48c-e4d8-451d-b4ee-88760e22d9b7,369,comerciante ,36
4e267ff3-79d2-46b4-9057-a37216771422,,Cocinar para la familia,22
54d984bc-1b55-4c63-baa5-5aab96f6f1ea,309,limpieza del pescado,1
009cb849-0b22-4aea-8f7d-d69ef8bccd7d,309,limpieza del pescado,2
2329076d-476f-4c81-8e13-fd72acc369d2,,cuidado de los niños,168
9616e8fd-8b9b-4f83-8aed-a174984a25d5,,cuidado de los niños,168
0b1b2b10-13c6-431a-84fa-9949dacf51f0,,cuidado de los niños,168
b7e9b7a5-4ff5-4759-8997-6a355ac4c458,309,cocinar y lavar,4
f9c4fed8-e6d8-4a5d-b6f2-90730a4e69bc,309,lavar,2
97df0226-ab1d-4326-a113-15616418f5b9,,venta del pescado,23
4c4efbe5-606a-4820-a0b1-3b87444e891a,,cuidado de los niños y cocinar para la familia,24
42fa1193-c162-4ddf-975c-5b5be2faa434,309,cocinar y atender niños,10
901a2a70-8c4c-4854-b395-629bc9c05912,309,cocinar,2
0d0f5401-d0d3-4c0c-9e71-728c40da4ed5,309,atender los animales,1
3dd8f2c9-2f1e-450e-977f-cdd0bd1d1a26,,lavar ropa,2
a9c066de-e056-46f2-a55f-edf8ef51ae38,303,limpieza del hogar,4
9f7426d8-a94e-4601-9030-0e9a82b9c4d4,303,lavado de ropa ,2
5f5cb057-46c1-4dfd-b815-269ab591ec08,303,limpieza,2
dd7afc02-a14c-4527-ab05-9c1c620eed76,304,limpiar peces,1
910de15e-9eb7-4336-b40b-332a3d33d4db,304,limpieza de pescado,6
7f60067b-4442-4205-b9e1-461502a0cadd,304,limpiae pescado,2
7a49c2a7-11dd-448d-be26-f1d84cf3272b,304,limpiar pescado,2
a07160f8-3eb6-40bd-96fe-77cee3a89024,304,limpiar pescado,2
28c836b2-6cf6-4fc7-8996-e5bfdcbf9703,304,Estudia,3
393227d7-c3f9-4d51-bddd-5e71ae4e9590,299,limpiar pescado,2
11cd67d5-b54e-4d45-99be-890666f4c667,299,cocinar para la familia,2
0104625e-26c1-44ac-b315-29f929e02134,299,trabajar,12
6bd6e203-284e-4a70-be57-5de3e0dfb2e0,304,limpiar,3
2e0f16f2-2465-4eee-91ea-b9fe7cafa7b4,299,cocinar,1
e32bb252-f3b6-4bca-b40c-1be009b253f8,299,limpiar el pescado,2
488c0051-5f79-4a0b-a860-44a1ab8548f3,299,limpia de pescado,2
61a2b253-f9ab-4ce1-80b7-504c6b5c2da6,299,limpieza de pescado ,2
82e54666-f2f8-4284-bd0e-5666b2cc94e9,299,limpieza de pescado,1
ebb777f8-489e-4eb5-9375-7484cd2916d4,299,cuidado de los niños,2
fdeb0da9-0954-4632-8066-2f26b2e8ed77,369,cuidado de niños,24
59905ee1-ae31-40a7-a840-67460c717764,315,limpiar pescado,1
f6a91c58-740f-4907-ba1d-641fe8c3dfa7,310,vender pescado ,1
ef9ad961-3960-4e42-8866-135558afb2ee,309,cuidar a los niños,24
5c7e2c34-54c8-4a2f-b659-bb45506b0cf9,309,cocinar para la familia,8
705591cf-a32a-45ed-a342-992856b26fac,309,limpieza de pescado,2
b8b2310d-63a4-478f-8369-da4101941e7a,309,cuidado de los niños,24
582305d6-71bd-4b1b-ad31-763e4cba73fd,309,cocinar para la familia,4
9d3f5df6-c7ba-431a-9b94-4a25f575e099,309,en cocinar y aseo de la casa mas la limpieza y venta del pescado,24
dc97e5f8-79e0-4bd5-b12e-871933882c47,310,moler yuca,9
fc82654d-f789-4917-aff3-682c09eb232f,,cocinar para la familia,21
0e2af838-306d-483f-ab67-8fdf2818bd59,,Venta de las Jaibas ,4
16e42779-061b-4303-9ef6-90b89021d4b2,,cocinar para la familia,22
b54aa6dd-2b8f-45bc-8527-8adc279f6368,,venta del pescado,24
45f29de5-9a88-43ac-9427-5bceb328b60d,309,cocinar para la familia,6
e29f3b86-550f-4d6c-bd5d-669488293a45,309,ventas de productos del hogar,8
6120d273-97ec-498d-8a15-0404c5bbcc06,309,trabajar,8
76f01813-ebdd-4364-b048-2290cf6618ad,,cuidado de los niños,168
ae591dd1-5d28-4d56-8ee8-6d09a0414e26,,cocinar para la familia,22
52b4a03f-2b2d-4879-9782-aae2916c4295,310,aseo doméstico trabajo en el campo,5
4253998e-e241-4439-814f-57a9c9b40368,309,limpieza del hogar,4
9616e8fd-8b9b-4f83-8aed-a174984a25d5,,venta del pescado,24
c823b272-8629-46b5-8207-5cf2e4cd4d58,,cocinar para la familia,24
220101b1-19de-4fc3-9f8c-281105988dcf,,cocinar para su esposó,22
0b4548ba-ac38-4ac2-b722-936b335985bc,310,trabaja en la escuela haciar la  casa,4
52030297-483d-4ec4-aaff-7021a58e8744,309,cocinar para la familia,6
5c053d96-38ca-4706-9ef0-64c5e127a22a,309,escuela primaria,5
863045a7-4fe5-4802-ba0f-b69d9337905d,309,cocinar,2
445af169-c1f3-42d2-bfe7-be37bd210421,309,limpiar pescado,1
6c4b3b24-829e-4a79-96ad-fe1f1c19d230,315,todos los dias,3
4c8fdce9-5a2a-403a-a193-2e080d432778,315,cuidado de los niños y limpiar,12
7342190a-95b2-49ce-b135-374ff182b790,315,cocinar y limpiar,3
0d0f5401-d0d3-4c0c-9e71-728c40da4ed5,309,limpiar la casa,2
c7f13c1e-306c-4574-a715-4b0a1d2c900d,304,limpia pescado,1
af0a8bbb-4ea6-4fc3-a03d-4a0d4b06ccd6,304,cocinar para la familia,2
80f881eb-ccbd-402c-9bd5-d64ef3e5de8e,299,cocinar,1
0276ca26-61a8-44fc-8e53-34ade8054270,299,limpiar,3
a18c9689-f7fa-4c8b-ae55-8b76e0a278df,299,limpiar los pescados,1
766ac19b-557e-4b9e-86f2-da7b2a681f6c,299,venta del pescado,8
171ff803-d3af-4e6c-8785-a5b89c19986e,299,ama de casa,12
02dad9c1-0a70-4d7a-8894-435a6bb3c02c,,cocinar para la familia,12
14e1299f-85af-40ee-b0ae-b4263e5a16ee,310,cuidado de los ñiños,24
31072116-4e4d-4171-b446-9601178b1e1f,309,cuidar a los niños,24
31072116-4e4d-4171-b446-9601178b1e1f,309,limpiar el pescado,1
718eceef-faad-4a7e-925b-d87cc750b151,309,cocinar para la familia,8
705591cf-a32a-45ed-a342-992856b26fac,309,cuidados de los niños,24
0fa61eb8-e1e2-4efe-8265-4a4056f46fcd,309,"limpieza del pescado para la venta, mas cuidado de los niños, más los quiaseres de la casa",24
da1c33fb-07df-420e-ae26-a82a4987b41e,309,monte,5
7758404c-40eb-40f4-87ab-aa3b35d442cb,310,todo los dias,3
a7f27d41-5c86-4845-84c0-97df15e8fe18,310,todo los dias,5
b3d8baf5-07f8-46cb-aec4-c45f7deda99d,,Venta del pescado,2
a6ff80c0-577e-4883-a217-81b1227ad4a3,310,cocinar para la familia,4
a6ff80c0-577e-4883-a217-81b1227ad4a3,310,limpiar el pescado,2
a6ff80c0-577e-4883-a217-81b1227ad4a3,310,lavar la ropa,1
6cd6ce1b-0928-45e9-b8f0-5ea8c264645d,310,cocinar para la familia ,4
eadc2b67-36dd-46e3-bf2c-3817e7b0a6d9,,"cocinar y limpiar , cuidado de los niños",8
